# x	y	u	v	s2n	mask
416.0000	5664.0000	  0.0035	  0.0002	     nan	  0.0000
448.0000	5664.0000	  0.0030	  0.0011	     nan	  0.0000
480.0000	5664.0000	  0.0024	  0.0018	     nan	  0.0000
512.0000	5664.0000	  0.0019	  0.0025	     nan	  0.0000
544.0000	5664.0000	  0.0013	  0.0031	     nan	  0.0000
576.0000	5664.0000	  0.0005	  0.0037	     nan	  0.0000
608.0000	5664.0000	 -0.0013	  0.0043	     nan	  0.0000
640.0000	5664.0000	 -0.0035	  0.0047	     nan	  0.0000
672.0000	5664.0000	 -0.0057	  0.0047	     nan	  0.0000
704.0000	5664.0000	 -0.0077	  0.0045	     nan	  0.0000
736.0000	5664.0000	 -0.0096	  0.0042	     nan	  0.0000
768.0000	5664.0000	 -0.0115	  0.0039	     nan	  0.0000
800.0000	5664.0000	 -0.0134	  0.0035	     nan	  0.0000
832.0000	5664.0000	 -0.0150	  0.0029	     nan	  0.0000
864.0000	5664.0000	 -0.0166	  0.0025	     nan	  0.0000
896.0000	5664.0000	 -0.0187	  0.0023	     nan	  0.0000
928.0000	5664.0000	 -0.0210	  0.0024	     nan	  0.0000
960.0000	5664.0000	 -0.0233	  0.0028	     nan	  0.0000
992.0000	5664.0000	 -0.0254	  0.0033	     nan	  0.0000
1024.0000	5664.0000	 -0.0274	  0.0038	     nan	  0.0000
1056.0000	5664.0000	 -0.0289	  0.0044	     nan	  0.0000
1088.0000	5664.0000	 -0.0295	  0.0049	     nan	  0.0000
1120.0000	5664.0000	 -0.0291	  0.0052	     nan	  0.0000
1152.0000	5664.0000	 -0.0277	  0.0052	     nan	  0.0000
1184.0000	5664.0000	 -0.0253	  0.0049	     nan	  0.0000
1216.0000	5664.0000	 -0.0222	  0.0041	     nan	  0.0000
1248.0000	5664.0000	 -0.0188	  0.0030	     nan	  0.0000
1280.0000	5664.0000	 -0.0155	  0.0018	     nan	  0.0000
1312.0000	5664.0000	 -0.0130	  0.0006	     nan	  0.0000
1344.0000	5664.0000	 -0.0112	 -0.0000	     nan	  0.0000
1376.0000	5664.0000	 -0.0102	 -0.0005	     nan	  0.0000
1408.0000	5664.0000	 -0.0098	 -0.0008	     nan	  0.0000
1440.0000	5664.0000	 -0.0082	 -0.0007	     nan	  0.0000
1472.0000	5664.0000	 -0.0065	 -0.0006	     nan	  0.0000
1504.0000	5664.0000	 -0.0045	 -0.0006	     nan	  0.0000
1536.0000	5664.0000	 -0.0006	 -0.0003	     nan	  0.0000
1568.0000	5664.0000	  0.0021	 -0.0008	     nan	  0.0000
1600.0000	5664.0000	  0.0034	 -0.0014	     nan	  0.0000
1632.0000	5664.0000	  0.0075	 -0.0022	     nan	  0.0000
1664.0000	5664.0000	  0.0097	 -0.0004	     nan	  0.0000
1696.0000	5664.0000	  0.0048	  0.0075	     nan	  0.0000
1728.0000	5664.0000	 -0.0208	  0.0235	     nan	  0.0000
1760.0000	5664.0000	 -0.0346	  0.0320	     nan	  0.0000
1792.0000	5664.0000	 -0.0254	  0.0213	     nan	  0.0000
1824.0000	5664.0000	 -0.0054	 -0.0048	     nan	  0.0000
1856.0000	5664.0000	  0.0341	 -0.0286	     nan	  0.0000
1888.0000	5664.0000	  0.0733	 -0.0384	     nan	  0.0000
1920.0000	5664.0000	  0.0413	 -0.0052	     nan	  0.0000
1952.0000	5664.0000	 -0.0270	  0.0367	     nan	  0.0000
1984.0000	5664.0000	 -0.0688	  0.0385	     nan	  0.0000
2016.0000	5664.0000	 -0.0273	 -0.0103	     nan	  0.0000
2048.0000	5664.0000	  0.0909	 -0.0754	     nan	  0.0000
 32.0000	5632.0000	  0.0199	 -0.0038	     nan	  0.0000
 64.0000	5632.0000	  0.0193	 -0.0035	     nan	  0.0000
 96.0000	5632.0000	  0.0178	 -0.0030	     nan	  0.0000
128.0000	5632.0000	  0.0146	 -0.0023	     nan	  0.0000
160.0000	5632.0000	  0.0125	 -0.0018	     nan	  0.0000
192.0000	5632.0000	  0.0116	 -0.0016	     nan	  0.0000
224.0000	5632.0000	  0.0112	 -0.0018	     nan	  0.0000
256.0000	5632.0000	  0.0098	 -0.0016	     nan	  0.0000
288.0000	5632.0000	  0.0076	 -0.0011	     nan	  0.0000
320.0000	5632.0000	  0.0054	 -0.0008	     nan	  0.0000
352.0000	5632.0000	  0.0037	 -0.0005	     nan	  0.0000
384.0000	5632.0000	  0.0028	 -0.0002	     nan	  0.0000
416.0000	5632.0000	  0.0020	  0.0004	     nan	  0.0000
448.0000	5632.0000	  0.0009	  0.0013	     nan	  0.0000
480.0000	5632.0000	 -0.0002	  0.0021	     nan	  0.0000
512.0000	5632.0000	 -0.0011	  0.0028	     nan	  0.0000
544.0000	5632.0000	 -0.0019	  0.0035	     nan	  0.0000
576.0000	5632.0000	 -0.0029	  0.0041	     nan	  0.0000
608.0000	5632.0000	 -0.0047	  0.0048	     nan	  0.0000
640.0000	5632.0000	 -0.0070	  0.0053	     nan	  0.0000
672.0000	5632.0000	 -0.0094	  0.0055	     nan	  0.0000
704.0000	5632.0000	 -0.0119	  0.0054	     nan	  0.0000
736.0000	5632.0000	 -0.0145	  0.0052	     nan	  0.0000
768.0000	5632.0000	 -0.0171	  0.0048	     nan	  0.0000
800.0000	5632.0000	 -0.0196	  0.0044	     nan	  0.0000
832.0000	5632.0000	 -0.0219	  0.0038	     nan	  0.0000
864.0000	5632.0000	 -0.0239	  0.0032	     nan	  0.0000
896.0000	5632.0000	 -0.0260	  0.0029	     nan	  0.0000
928.0000	5632.0000	 -0.0280	  0.0028	     nan	  0.0000
960.0000	5632.0000	 -0.0298	  0.0031	     nan	  0.0000
992.0000	5632.0000	 -0.0314	  0.0036	     nan	  0.0000
1024.0000	5632.0000	 -0.0325	  0.0041	     nan	  0.0000
1056.0000	5632.0000	 -0.0331	  0.0046	     nan	  0.0000
1088.0000	5632.0000	 -0.0329	  0.0051	     nan	  0.0000
1120.0000	5632.0000	 -0.0321	  0.0055	     nan	  0.0000
1152.0000	5632.0000	 -0.0308	  0.0058	     nan	  0.0000
1184.0000	5632.0000	 -0.0282	  0.0058	     nan	  0.0000
1216.0000	5632.0000	 -0.0247	  0.0051	     nan	  0.0000
1248.0000	5632.0000	 -0.0210	  0.0041	     nan	  0.0000
1280.0000	5632.0000	 -0.0172	  0.0023	     nan	  0.0000
1312.0000	5632.0000	 -0.0142	  0.0003	     nan	  0.0000
1344.0000	5632.0000	 -0.0129	 -0.0007	     nan	  0.0000
1376.0000	5632.0000	 -0.0125	 -0.0012	     nan	  0.0000
1408.0000	5632.0000	 -0.0135	 -0.0011	     nan	  0.0000
1440.0000	5632.0000	 -0.0107	  0.0001	     nan	  0.0000
1472.0000	5632.0000	 -0.0082	  0.0004	     nan	  0.0000
1504.0000	5632.0000	 -0.0049	 -0.0002	     nan	  0.0000
1536.0000	5632.0000	  0.0042	  0.0004	     nan	  0.0000
1568.0000	5632.0000	  0.0089	 -0.0015	     nan	  0.0000
1600.0000	5632.0000	  0.0050	 -0.0024	     nan	  0.0000
1632.0000	5632.0000	  0.0065	 -0.0022	     nan	  0.0000
1664.0000	5632.0000	  0.0075	  0.0003	     nan	  0.0000
1696.0000	5632.0000	  0.0078	  0.0065	     nan	  0.0000
1728.0000	5632.0000	 -0.0121	  0.0276	     nan	  0.0000
1760.0000	5632.0000	 -0.0293	  0.0533	     nan	  0.0000
1792.0000	5632.0000	 -0.0175	  0.0456	     nan	  0.0000
1824.0000	5632.0000	 -0.0103	 -0.0058	     nan	  0.0000
1856.0000	5632.0000	  0.0104	 -0.0274	     nan	  0.0000
1888.0000	5632.0000	 -0.0373	  0.0135	     nan	  0.0000
1920.0000	5632.0000	 -0.2243	  0.0898	     nan	  0.0000
1952.0000	5632.0000	 -0.5192	  0.1312	     nan	  0.0000
1984.0000	5632.0000	 -0.5912	  0.0969	     nan	  0.0000
2016.0000	5632.0000	 -0.4508	  0.0478	     nan	  1.0000
2048.0000	5632.0000	 -0.3096	  0.0128	     nan	  1.0000
 32.0000	5600.0000	  0.0122	 -0.0024	     nan	  0.0000
 64.0000	5600.0000	  0.0127	 -0.0025	     nan	  0.0000
 96.0000	5600.0000	  0.0127	 -0.0023	     nan	  0.0000
128.0000	5600.0000	  0.0116	 -0.0020	     nan	  0.0000
160.0000	5600.0000	  0.0106	 -0.0018	     nan	  0.0000
192.0000	5600.0000	  0.0100	 -0.0017	     nan	  0.0000
224.0000	5600.0000	  0.0096	 -0.0018	     nan	  0.0000
256.0000	5600.0000	  0.0081	 -0.0016	     nan	  0.0000
288.0000	5600.0000	  0.0057	 -0.0012	     nan	  0.0000
320.0000	5600.0000	  0.0032	 -0.0008	     nan	  0.0000
352.0000	5600.0000	  0.0010	 -0.0005	     nan	  0.0000
384.0000	5600.0000	 -0.0005	 -0.0001	     nan	  0.0000
416.0000	5600.0000	 -0.0019	  0.0006	     nan	  0.0000
448.0000	5600.0000	 -0.0034	  0.0014	     nan	  0.0000
480.0000	5600.0000	 -0.0049	  0.0023	     nan	  0.0000
512.0000	5600.0000	 -0.0060	  0.0031	     nan	  0.0000
544.0000	5600.0000	 -0.0070	  0.0039	     nan	  0.0000
576.0000	5600.0000	 -0.0080	  0.0047	     nan	  0.0000
608.0000	5600.0000	 -0.0098	  0.0054	     nan	  0.0000
640.0000	5600.0000	 -0.0122	  0.0060	     nan	  0.0000
672.0000	5600.0000	 -0.0148	  0.0064	     nan	  0.0000
704.0000	5600.0000	 -0.0178	  0.0064	     nan	  0.0000
736.0000	5600.0000	 -0.0210	  0.0063	     nan	  0.0000
768.0000	5600.0000	 -0.0244	  0.0060	     nan	  0.0000
800.0000	5600.0000	 -0.0278	  0.0055	     nan	  0.0000
832.0000	5600.0000	 -0.0309	  0.0048	     nan	  0.0000
864.0000	5600.0000	 -0.0334	  0.0040	     nan	  0.0000
896.0000	5600.0000	 -0.0357	  0.0035	     nan	  0.0000
928.0000	5600.0000	 -0.0378	  0.0033	     nan	  0.0000
960.0000	5600.0000	 -0.0393	  0.0036	     nan	  0.0000
992.0000	5600.0000	 -0.0404	  0.0041	     nan	  0.0000
1024.0000	5600.0000	 -0.0408	  0.0047	     nan	  0.0000
1056.0000	5600.0000	 -0.0399	  0.0053	     nan	  0.0000
1088.0000	5600.0000	 -0.0384	  0.0057	     nan	  0.0000
1120.0000	5600.0000	 -0.0365	  0.0061	     nan	  0.0000
1152.0000	5600.0000	 -0.0343	  0.0065	     nan	  0.0000
1184.0000	5600.0000	 -0.0314	  0.0070	     nan	  0.0000
1216.0000	5600.0000	 -0.0288	  0.0075	     nan	  0.0000
1248.0000	5600.0000	 -0.0259	  0.0071	     nan	  0.0000
1280.0000	5600.0000	 -0.0199	  0.0044	     nan	  0.0000
1312.0000	5600.0000	 -0.0141	 -0.0005	     nan	  0.0000
1344.0000	5600.0000	 -0.0115	 -0.0036	     nan	  0.0000
1376.0000	5600.0000	 -0.0094	 -0.0060	     nan	  0.0000
1408.0000	5600.0000	 -0.0080	 -0.0057	     nan	  0.0000
1440.0000	5600.0000	  0.0008	 -0.0011	     nan	  0.0000
1472.0000	5600.0000	  0.0005	  0.0001	     nan	  0.0000
1504.0000	5600.0000	 -0.0038	 -0.0030	     nan	  0.0000
1536.0000	5600.0000	 -0.0002	 -0.0023	     nan	  0.0000
1568.0000	5600.0000	  0.0005	 -0.0029	     nan	  0.0000
1600.0000	5600.0000	 -0.0122	 -0.0060	     nan	  0.0000
1632.0000	5600.0000	 -0.0178	 -0.0108	     nan	  0.0000
1664.0000	5600.0000	 -0.0161	 -0.0066	     nan	  0.0000
1696.0000	5600.0000	  0.0031	 -0.0021	     nan	  0.0000
1728.0000	5600.0000	  0.0259	  0.0304	     nan	  0.0000
1760.0000	5600.0000	  0.0295	  0.0799	     nan	  0.0000
1792.0000	5600.0000	  0.0573	  0.0571	     nan	  0.0000
1824.0000	5600.0000	  0.0549	 -0.0275	     nan	  0.0000
1856.0000	5600.0000	 -0.0170	 -0.0141	     nan	  0.0000
1888.0000	5600.0000	 -0.2580	  0.0898	     nan	  0.0000
1920.0000	5600.0000	 -0.8235	  0.2279	     nan	  0.0000
1952.0000	5600.0000	 -1.6555	  0.2843	     nan	  0.0000
1984.0000	5600.0000	 -1.6923	  0.1813	     nan	  0.0000
2016.0000	5600.0000	 -0.9558	  0.0718	     nan	  1.0000
2048.0000	5600.0000	 -0.5350	  0.0425	     nan	  1.0000
 32.0000	5568.0000	  0.0048	 -0.0010	     nan	  0.0000
 64.0000	5568.0000	  0.0056	 -0.0012	     nan	  0.0000
 96.0000	5568.0000	  0.0061	 -0.0014	     nan	  0.0000
128.0000	5568.0000	  0.0058	 -0.0014	     nan	  0.0000
160.0000	5568.0000	  0.0053	 -0.0014	     nan	  0.0000
192.0000	5568.0000	  0.0048	 -0.0016	     nan	  0.0000
224.0000	5568.0000	  0.0042	 -0.0019	     nan	  0.0000
256.0000	5568.0000	  0.0025	 -0.0018	     nan	  0.0000
288.0000	5568.0000	 -0.0001	 -0.0016	     nan	  0.0000
320.0000	5568.0000	 -0.0028	 -0.0013	     nan	  0.0000
352.0000	5568.0000	 -0.0054	 -0.0009	     nan	  0.0000
384.0000	5568.0000	 -0.0074	 -0.0005	     nan	  0.0000
416.0000	5568.0000	 -0.0091	  0.0002	     nan	  0.0000
448.0000	5568.0000	 -0.0110	  0.0012	     nan	  0.0000
480.0000	5568.0000	 -0.0126	  0.0022	     nan	  0.0000
512.0000	5568.0000	 -0.0139	  0.0032	     nan	  0.0000
544.0000	5568.0000	 -0.0150	  0.0042	     nan	  0.0000
576.0000	5568.0000	 -0.0161	  0.0052	     nan	  0.0000
608.0000	5568.0000	 -0.0178	  0.0062	     nan	  0.0000
640.0000	5568.0000	 -0.0202	  0.0071	     nan	  0.0000
