# x	y	u	v	s2n	mask
1088.0000	5792.0000	  0.0034	  0.0044	     nan	  0.0000
1120.0000	5792.0000	  0.0058	  0.0033	     nan	  0.0000
1152.0000	5792.0000	  0.0081	  0.0022	     nan	  0.0000
1184.0000	5792.0000	  0.0103	  0.0009	     nan	  0.0000
1216.0000	5792.0000	  0.0117	 -0.0003	     nan	  0.0000
1248.0000	5792.0000	  0.0123	 -0.0015	     nan	  0.0000
1280.0000	5792.0000	  0.0122	 -0.0026	     nan	  0.0000
1312.0000	5792.0000	  0.0117	 -0.0035	     nan	  0.0000
1344.0000	5792.0000	  0.0106	 -0.0042	     nan	  0.0000
1376.0000	5792.0000	  0.0088	 -0.0045	     nan	  0.0000
1408.0000	5792.0000	  0.0062	 -0.0039	     nan	  0.0000
1440.0000	5792.0000	  0.0031	 -0.0026	     nan	  0.0000
1472.0000	5792.0000	 -0.0006	 -0.0000	     nan	  0.0000
1504.0000	5792.0000	 -0.0045	  0.0040	     nan	  0.0000
1536.0000	5792.0000	 -0.0081	  0.0089	     nan	  0.0000
1568.0000	5792.0000	 -0.0128	  0.0160	     nan	  0.0000
1600.0000	5792.0000	 -0.0192	  0.0253	     nan	  0.0000
1632.0000	5792.0000	 -0.0256	  0.0345	     nan	  0.0000
1664.0000	5792.0000	 -0.0310	  0.0427	     nan	  0.0000
1696.0000	5792.0000	 -0.0355	  0.0479	     nan	  0.0000
1728.0000	5792.0000	 -0.0405	  0.0505	     nan	  0.0000
1760.0000	5792.0000	 -0.0396	  0.0512	     nan	  0.0000
1792.0000	5792.0000	 -0.0339	  0.0534	     nan	  0.0000
1824.0000	5792.0000	 -0.0327	  0.0558	     nan	  0.0000
1856.0000	5792.0000	 -0.0305	  0.0486	     nan	  0.0000
1888.0000	5792.0000	 -0.0623	  0.0471	     nan	  0.0000
1920.0000	5792.0000	 -0.0431	  0.0443	     nan	  0.0000
1952.0000	5792.0000	  0.0086	 -0.0019	     nan	  0.0000
1984.0000	5792.0000	  0.0102	 -0.0582	     nan	  0.0000
2016.0000	5792.0000	  0.0094	 -0.0750	     nan	  0.0000
2048.0000	5792.0000	 -0.0116	 -0.0643	     nan	  0.0000
 32.0000	5760.0000	  0.0354	 -0.0031	     nan	  0.0000
 64.0000	5760.0000	  0.0357	 -0.0027	     nan	  0.0000
 96.0000	5760.0000	  0.0360	 -0.0022	     nan	  0.0000
128.0000	5760.0000	  0.0351	 -0.0016	     nan	  0.0000
160.0000	5760.0000	  0.0331	 -0.0010	     nan	  0.0000
192.0000	5760.0000	  0.0301	 -0.0013	     nan	  0.0000
224.0000	5760.0000	  0.0275	 -0.0022	     nan	  0.0000
256.0000	5760.0000	  0.0266	 -0.0049	     nan	  0.0000
288.0000	5760.0000	  0.0280	 -0.0110	     nan	  0.0000
320.0000	5760.0000	  0.0274	 -0.0136	     nan	  0.0000
352.0000	5760.0000	  0.0277	 -0.0154	     nan	  0.0000
384.0000	5760.0000	  0.0314	 -0.0183	     nan	  0.0000
416.0000	5760.0000	  0.0338	 -0.0197	     nan	  0.0000
448.0000	5760.0000	  0.0355	 -0.0206	     nan	  0.0000
480.0000	5760.0000	  0.0381	 -0.0224	     nan	  0.0000
512.0000	5760.0000	  0.0403	 -0.0239	     nan	  0.0000
544.0000	5760.0000	  0.0410	 -0.0237	     nan	  0.0000
576.0000	5760.0000	  0.0379	 -0.0208	     nan	  0.0000
608.0000	5760.0000	  0.0331	 -0.0167	     nan	  0.0000
640.0000	5760.0000	  0.0282	 -0.0127	     nan	  0.0000
672.0000	5760.0000	  0.0238	 -0.0088	     nan	  0.0000
704.0000	5760.0000	  0.0189	 -0.0044	     nan	  0.0000
736.0000	5760.0000	  0.0138	 -0.0001	     nan	  0.0000
768.0000	5760.0000	  0.0086	  0.0037	     nan	  0.0000
800.0000	5760.0000	  0.0045	  0.0061	     nan	  0.0000
832.0000	5760.0000	  0.0017	  0.0076	     nan	  0.0000
864.0000	5760.0000	 -0.0003	  0.0084	     nan	  0.0000
896.0000	5760.0000	 -0.0023	  0.0089	     nan	  0.0000
928.0000	5760.0000	 -0.0039	  0.0092	     nan	  0.0000
960.0000	5760.0000	 -0.0048	  0.0090	     nan	  0.0000
992.0000	5760.0000	 -0.0039	  0.0082	     nan	  0.0000
1024.0000	5760.0000	 -0.0018	  0.0070	     nan	  0.0000
1056.0000	5760.0000	  0.0010	  0.0058	     nan	  0.0000
1088.0000	5760.0000	  0.0035	  0.0047	     nan	  0.0000
1120.0000	5760.0000	  0.0057	  0.0037	     nan	  0.0000
1152.0000	5760.0000	  0.0080	  0.0026	     nan	  0.0000
1184.0000	5760.0000	  0.0100	  0.0013	     nan	  0.0000
1216.0000	5760.0000	  0.0114	  0.0001	     nan	  0.0000
1248.0000	5760.0000	  0.0120	 -0.0012	     nan	  0.0000
1280.0000	5760.0000	  0.0120	 -0.0024	     nan	  0.0000
1312.0000	5760.0000	  0.0114	 -0.0034	     nan	  0.0000
1344.0000	5760.0000	  0.0104	 -0.0041	     nan	  0.0000
1376.0000	5760.0000	  0.0086	 -0.0043	     nan	  0.0000
1408.0000	5760.0000	  0.0063	 -0.0039	     nan	  0.0000
1440.0000	5760.0000	  0.0034	 -0.0030	     nan	  0.0000
1472.0000	5760.0000	 -0.0007	 -0.0008	     nan	  0.0000
1504.0000	5760.0000	 -0.0048	  0.0030	     nan	  0.0000
1536.0000	5760.0000	 -0.0081	  0.0077	     nan	  0.0000
1568.0000	5760.0000	 -0.0122	  0.0148	     nan	  0.0000
1600.0000	5760.0000	 -0.0180	  0.0249	     nan	  0.0000
1632.0000	5760.0000	 -0.0237	  0.0356	     nan	  0.0000
1664.0000	5760.0000	 -0.0308	  0.0480	     nan	  0.0000
1696.0000	5760.0000	 -0.0385	  0.0549	     nan	  0.0000
1728.0000	5760.0000	 -0.0424	  0.0535	     nan	  0.0000
1760.0000	5760.0000	 -0.0378	  0.0497	     nan	  0.0000
1792.0000	5760.0000	 -0.0352	  0.0515	     nan	  0.0000
1824.0000	5760.0000	 -0.0729	  0.0592	     nan	  0.0000
1856.0000	5760.0000	 -0.0670	  0.0512	     nan	  0.0000
1888.0000	5760.0000	 -0.0562	  0.0470	     nan	  0.0000
1920.0000	5760.0000	  0.0239	  0.0240	     nan	  0.0000
1952.0000	5760.0000	  0.1123	 -0.0471	     nan	  0.0000
1984.0000	5760.0000	  0.0811	 -0.0925	     nan	  0.0000
2016.0000	5760.0000	  0.0820	 -0.0807	     nan	  0.0000
2048.0000	5760.0000	  0.0865	 -0.0264	     nan	  1.0000
 32.0000	5728.0000	  0.0310	 -0.0021	     nan	  0.0000
 64.0000	5728.0000	  0.0331	 -0.0021	     nan	  0.0000
 96.0000	5728.0000	  0.0372	 -0.0021	     nan	  0.0000
128.0000	5728.0000	  0.0374	 -0.0016	     nan	  0.0000
160.0000	5728.0000	  0.0343	 -0.0009	     nan	  0.0000
192.0000	5728.0000	  0.0277	 -0.0002	     nan	  0.0000
224.0000	5728.0000	  0.0236	  0.0001	     nan	  0.0000
256.0000	5728.0000	  0.0221	 -0.0011	     nan	  0.0000
288.0000	5728.0000	  0.0232	 -0.0049	     nan	  0.0000
320.0000	5728.0000	  0.0227	 -0.0072	     nan	  0.0000
352.0000	5728.0000	  0.0223	 -0.0086	     nan	  0.0000
384.0000	5728.0000	  0.0239	 -0.0108	     nan	  0.0000
416.0000	5728.0000	  0.0259	 -0.0127	     nan	  0.0000
448.0000	5728.0000	  0.0280	 -0.0145	     nan	  0.0000
480.0000	5728.0000	  0.0310	 -0.0170	     nan	  0.0000
512.0000	5728.0000	  0.0338	 -0.0190	     nan	  0.0000
544.0000	5728.0000	  0.0355	 -0.0198	     nan	  0.0000
576.0000	5728.0000	  0.0345	 -0.0184	     nan	  0.0000
608.0000	5728.0000	  0.0316	 -0.0157	     nan	  0.0000
640.0000	5728.0000	  0.0283	 -0.0127	     nan	  0.0000
672.0000	5728.0000	  0.0249	 -0.0094	     nan	  0.0000
704.0000	5728.0000	  0.0208	 -0.0055	     nan	  0.0000
736.0000	5728.0000	  0.0162	 -0.0015	     nan	  0.0000
768.0000	5728.0000	  0.0113	  0.0022	     nan	  0.0000
800.0000	5728.0000	  0.0073	  0.0049	     nan	  0.0000
832.0000	5728.0000	  0.0043	  0.0066	     nan	  0.0000
864.0000	5728.0000	  0.0020	  0.0077	     nan	  0.0000
896.0000	5728.0000	 -0.0002	  0.0085	     nan	  0.0000
928.0000	5728.0000	 -0.0021	  0.0090	     nan	  0.0000
960.0000	5728.0000	 -0.0032	  0.0090	     nan	  0.0000
992.0000	5728.0000	 -0.0027	  0.0084	     nan	  0.0000
1024.0000	5728.0000	 -0.0009	  0.0074	     nan	  0.0000
1056.0000	5728.0000	  0.0014	  0.0062	     nan	  0.0000
1088.0000	5728.0000	  0.0037	  0.0052	     nan	  0.0000
1120.0000	5728.0000	  0.0058	  0.0042	     nan	  0.0000
1152.0000	5728.0000	  0.0078	  0.0031	     nan	  0.0000
1184.0000	5728.0000	  0.0098	  0.0019	     nan	  0.0000
1216.0000	5728.0000	  0.0111	  0.0006	     nan	  0.0000
1248.0000	5728.0000	  0.0117	 -0.0007	     nan	  0.0000
1280.0000	5728.0000	  0.0118	 -0.0020	     nan	  0.0000
1312.0000	5728.0000	  0.0114	 -0.0032	     nan	  0.0000
1344.0000	5728.0000	  0.0103	 -0.0040	     nan	  0.0000
1376.0000	5728.0000	  0.0087	 -0.0042	     nan	  0.0000
1408.0000	5728.0000	  0.0066	 -0.0035	     nan	  0.0000
1440.0000	5728.0000	  0.0037	 -0.0025	     nan	  0.0000
1472.0000	5728.0000	 -0.0010	 -0.0005	     nan	  0.0000
1504.0000	5728.0000	 -0.0049	  0.0025	     nan	  0.0000
1536.0000	5728.0000	 -0.0077	  0.0063	     nan	  0.0000
1568.0000	5728.0000	 -0.0117	  0.0132	     nan	  0.0000
1600.0000	5728.0000	 -0.0150	  0.0223	     nan	  0.0000
1632.0000	5728.0000	 -0.0159	  0.0295	     nan	  0.0000
1664.0000	5728.0000	 -0.0258	  0.0444	     nan	  0.0000
1696.0000	5728.0000	 -0.0412	  0.0580	     nan	  0.0000
1728.0000	5728.0000	 -0.0443	  0.0537	     nan	  0.0000
1760.0000	5728.0000	 -0.0334	  0.0436	     nan	  0.0000
1792.0000	5728.0000	 -0.0365	  0.0376	     nan	  0.0000
1824.0000	5728.0000	 -0.0853	  0.0492	     nan	  0.0000
1856.0000	5728.0000	 -0.0661	  0.0443	     nan	  0.0000
1888.0000	5728.0000	  0.0217	  0.0452	     nan	  0.0000
1920.0000	5728.0000	  0.2122	  0.0159	     nan	  0.0000
1952.0000	5728.0000	  0.3355	 -0.0848	     nan	  0.0000
1984.0000	5728.0000	  0.2061	 -0.1072	     nan	  0.0000
2016.0000	5728.0000	  0.1396	 -0.0284	     nan	  1.0000
2048.0000	5728.0000	  0.1172	  0.0130	     nan	  1.0000
 32.0000	5696.0000	  0.0274	 -0.0011	     nan	  0.0000
 64.0000	5696.0000	  0.0323	 -0.0013	     nan	  0.0000
 96.0000	5696.0000	  0.0441	 -0.0021	     nan	  0.0000
128.0000	5696.0000	  0.0461	 -0.0019	     nan	  0.0000
160.0000	5696.0000	  0.0427	 -0.0014	     nan	  0.0000
192.0000	5696.0000	  0.0359	 -0.0007	     nan	  0.0000
224.0000	5696.0000	  0.0306	  0.0001	     nan	  0.0000
256.0000	5696.0000	  0.0275	  0.0000	     nan	  0.0000
288.0000	5696.0000	  0.0261	 -0.0017	     nan	  0.0000
320.0000	5696.0000	  0.0237	 -0.0031	     nan	  0.0000
352.0000	5696.0000	  0.0217	 -0.0044	     nan	  0.0000
384.0000	5696.0000	  0.0216	 -0.0063	     nan	  0.0000
416.0000	5696.0000	  0.0226	 -0.0083	     nan	  0.0000
448.0000	5696.0000	  0.0243	 -0.0104	     nan	  0.0000
480.0000	5696.0000	  0.0270	 -0.0131	     nan	  0.0000
512.0000	5696.0000	  0.0296	 -0.0154	     nan	  0.0000
544.0000	5696.0000	  0.0318	 -0.0167	     nan	  0.0000
576.0000	5696.0000	  0.0318	 -0.0162	     nan	  0.0000
608.0000	5696.0000	  0.0302	 -0.0145	     nan	  0.0000
640.0000	5696.0000	  0.0280	 -0.0123	     nan	  0.0000
672.0000	5696.0000	  0.0255	 -0.0096	     nan	  0.0000
704.0000	5696.0000	  0.0221	 -0.0063	     nan	  0.0000
736.0000	5696.0000	  0.0182	 -0.0026	     nan	  0.0000
768.0000	5696.0000	  0.0137	  0.0010	     nan	  0.0000
800.0000	5696.0000	  0.0099	  0.0038	     nan	  0.0000
832.0000	5696.0000	  0.0069	  0.0057	     nan	  0.0000
864.0000	5696.0000	  0.0045	  0.0071	     nan	  0.0000
896.0000	5696.0000	  0.0022	  0.0082	     nan	  0.0000
928.0000	5696.0000	  0.0003	  0.0089	     nan	  0.0000
960.0000	5696.0000	 -0.0010	  0.0091	     nan	  0.0000
992.0000	5696.0000	 -0.0009	  0.0086	     nan	  0.0000
1024.0000	5696.0000	  0.0004	  0.0077	     nan	  0.0000
1056.0000	5696.0000	  0.0024	  0.0067	     nan	  0.0000
1088.0000	5696.0000	  0.0045	  0.0058	     nan	  0.0000
1120.0000	5696.0000	  0.0065	  0.0048	     nan	  0.0000
1152.0000	5696.0000	  0.0085	  0.0038	     nan	  0.0000
1184.0000	5696.0000	  0.0102	  0.0026	     nan	  0.0000
1216.0000	5696.0000	  0.0113	  0.0014	     nan	  0.0000
1248.0000	5696.0000	  0.0118	  0.0000	     nan	  0.0000
1280.0000	5696.0000	  0.0122	 -0.0015	     nan	  0.0000
1312.0000	5696.0000	  0.0119	 -0.0031	     nan	  0.0000
1344.0000	5696.0000	  0.0109	 -0.0046	     nan	  0.0000
1376.0000	5696.0000	  0.0092	 -0.0051	     nan	  0.0000
1408.0000	5696.0000	  0.0066	 -0.0039	     nan	  0.0000
1440.0000	5696.0000	  0.0033	 -0.0023	     nan	  0.0000
1472.0000	5696.0000	 -0.0006	 -0.0010	     nan	  0.0000
1504.0000	5696.0000	 -0.0031	 -0.0003	     nan	  0.0000
1536.0000	5696.0000	 -0.0057	 -0.0004	     nan	  0.0000
1568.0000	5696.0000	 -0.0165	  0.0065	     nan	  0.0000
1600.0000	5696.0000	 -0.0137	  0.0149	     nan	  0.0000
1632.0000	5696.0000	  0.0014	  0.0135	     nan	  0.0000
1664.0000	5696.0000	 -0.0116	  0.0371	     nan	  0.0000
1696.0000	5696.0000	 -0.0513	  0.0841	     nan	  0.0000
1728.0000	5696.0000	 -0.0638	  0.1116	     nan	  0.0000
1760.0000	5696.0000	 -0.0597	  0.1134	     nan	  0.0000
1792.0000	5696.0000	 -0.0782	  0.0730	     nan	  0.0000
1824.0000	5696.0000	 -0.1030	  0.0462	     nan	  0.0000
1856.0000	5696.0000	 -0.0527	  0.0188	     nan	  0.0000
1888.0000	5696.0000	  0.1251	  0.0451	     nan	  1.0000
1920.0000	5696.0000	  0.4126	  0.0755	     nan	  0.0000
1952.0000	5696.0000	  0.3553	  0.0442	     nan	  0.0000
1984.0000	5696.0000	  0.2980	  0.1001	     nan	  0.0000
2016.0000	5696.0000	  0.1450	  0.0899	     nan	  1.0000
2048.0000	5696.0000	  0.0703	  0.0637	     nan	  1.0000
 32.0000	5664.0000	  0.0218	 -0.0048	     nan	  0.0000
 64.0000	5664.0000	  0.0252	 -0.0044	     nan	  0.0000
 96.0000	5664.0000	  0.0329	 -0.0038	     nan	  0.0000
128.0000	5664.0000	  0.0362	 -0.0031	     nan	  0.0000
160.0000	5664.0000	  0.0361	 -0.0026	     nan	  0.0000
192.0000	5664.0000	  0.0336	 -0.0019	     nan	  0.0000
224.0000	5664.0000	  0.0306	 -0.0009	     nan	  0.0000
256.0000	5664.0000	  0.0283	 -0.0003	     nan	  0.0000
288.0000	5664.0000	  0.0267	 -0.0009	     nan	  0.0000
320.0000	5664.0000	  0.0242	 -0.0017	     nan	  0.0000
352.0000	5664.0000	  0.0219	 -0.0027	     nan	  0.0000
384.0000	5664.0000	  0.0212	 -0.0042	     nan	  0.0000
416.0000	5664.0000	  0.0215	 -0.0060	     nan	  0.0000
448.0000	5664.0000	  0.0228	 -0.0081	     nan	  0.0000
480.0000	5664.0000	  0.0251	 -0.0107	     nan	  0.0000
512.0000	5664.0000	  0.0274	 -0.0129	     nan	  0.0000
544.0000	5664.0000	  0.0296	 -0.0144	     nan	  0.0000
576.0000	5664.0000	  0.0303	 -0.0146	     nan	  0.0000
608.0000	5664.0000	  0.0297	 -0.0136	     nan	  0.0000
640.0000	5664.0000	  0.0284	 -0.0121	     nan	  0.0000
672.0000	5664.0000	  0.0266	 -0.0101	     nan	  0.0000
704.0000	5664.0000	  0.0241	 -0.0073	     nan	  0.0000
736.0000	5664.0000	  0.0208	 -0.0040	     nan	  0.0000
768.0000	5664.0000	  0.0169	 -0.0006	     nan	  0.0000
800.0000	5664.0000	  0.0135	  0.0023	     nan	  0.0000
832.0000	5664.0000	  0.0105	  0.0045	     nan	  0.0000
864.0000	5664.0000	  0.0081	  0.0063	     nan	  0.0000
896.0000	5664.0000	  0.0057	  0.0077	     nan	  0.0000
928.0000	5664.0000	  0.0036	  0.0087	     nan	  0.0000
960.0000	5664.0000	  0.0022	  0.0091	     nan	  0.0000
992.0000	5664.0000	  0.0019	  0.0090	     nan	  0.0000
1024.0000	5664.0000	  0.0028	  0.0083	     nan	  0.0000
1056.0000	5664.0000	  0.0044	  0.0075	     nan	  0.0000
1088.0000	5664.0000	  0.0063	  0.0066	     nan	  0.0000
1120.0000	5664.0000	  0.0083	  0.0057	     nan	  0.0000
1152.0000	5664.0000	  0.0102	  0.0048	     nan	  0.0000
1184.0000	5664.0000	  0.0115	  0.0038	     nan	  0.0000
1216.0000	5664.0000	  0.0119	  0.0027	     nan	  0.0000
1248.0000	5664.0000	  0.0120	  0.0011	     nan	  0.0000
1280.0000	5664.0000	  0.0122	 -0.0007	     nan	  0.0000
1312.0000	5664.0000	  0.0119	 -0.0027	     nan	  0.0000
1344.0000	5664.0000	  0.0113	 -0.0050	     nan	  0.0000
1376.0000	5664.0000	  0.0102	 -0.0062	     nan	  0.0000
1408.0000	5664.0000	  0.0069	 -0.0044	     nan	  0.0000
1440.0000	5664.0000	  0.0032	 -0.0025	     nan	  0.0000
1472.0000	5664.0000	  0.0035	 -0.0013	     nan	  0.0000
1504.0000	5664.0000	  0.0044	 -0.0018	     nan	  0.0000
1536.0000	5664.0000	  0.0024	 -0.0106	     nan	  0.0000
1568.0000	5664.0000	 -0.0302	 -0.0042	     nan	  0.0000
1600.0000	5664.0000	 -0.0211	  0.0100	     nan	  0.0000
1632.0000	5664.0000	  0.0021	  0.0197	     nan	  0.0000
1664.0000	5664.0000	  0.0108	  0.0477	     nan	  0.0000
1696.0000	5664.0000	 -0.0470	  0.1252	     nan	  0.0000
1728.0000	5664.0000	 -0.0739	  0.1965	     nan	  0.0000
1760.0000	5664.0000	 -0.0779	  0.2245	     nan	  0.0000
1792.0000	5664.0000	 -0.1345	  0.0970	     nan	  0.0000
1824.0000	5664.0000	 -0.1378	  0.0125	     nan	  0.0000
1856.0000	5664.0000	 -0.0869	 -0.0259	     nan	  0.0000
1888.0000	5664.0000	  0.0617	  0.0227	     nan	  1.0000
1920.0000	5664.0000	  0.2224	  0.0753	     nan	  1.0000
1952.0000	5664.0000	  0.3109	  0.1647	     nan	  1.0000
1984.0000	5664.0000	  0.4917	  0.3890	     nan	  0.0000
2016.0000	5664.0000	  0.1323	  0.2375	     nan	  0.0000
2048.0000	5664.0000	 -0.0291	  0.1230	     nan	  0.0000
 32.0000	5632.0000	 -0.0163	  0.0055	     nan	  0.0000
 64.0000	5632.0000	 -0.0107	  0.0048	     nan	  0.0000
 96.0000	5632.0000	 -0.0013	  0.0040	     nan	  0.0000
128.0000	5632.0000	  0.0065	  0.0031	     nan	  0.0000
160.0000	5632.0000	  0.0134	  0.0018	     nan	  0.0000
192.0000	5632.0000	  0.0182	  0.0009	     nan	  0.0000
224.0000	5632.0000	  0.0204	  0.0010	     nan	  0.0000
256.0000	5632.0000	  0.0216	  0.0011	     nan	  0.0000
288.0000	5632.0000	  0.0224	  0.0004	     nan	  0.0000
320.0000	5632.0000	  0.0216	 -0.0003	     nan	  0.0000
352.0000	5632.0000	  0.0205	 -0.0012	     nan	  0.0000
384.0000	5632.0000	  0.0203	 -0.0026	     nan	  0.0000
416.0000	5632.0000	  0.0208	 -0.0042	     nan	  0.0000
448.0000	5632.0000	  0.0220	 -0.0061	     nan	  0.0000
480.0000	5632.0000	  0.0239	 -0.0084	     nan	  0.0000
512.0000	5632.0000	  0.0259	 -0.0105	     nan	  0.0000
544.0000	5632.0000	  0.0280	 -0.0121	     nan	  0.0000
576.0000	5632.0000	  0.0294	 -0.0130	     nan	  0.0000
608.0000	5632.0000	  0.0299	 -0.0129	     nan	  0.0000
640.0000	5632.0000	  0.0297	 -0.0123	     nan	  0.0000
672.0000	5632.0000	  0.0290	 -0.0111	     nan	  0.0000
704.0000	5632.0000	  0.0274	 -0.0090	     nan	  0.0000
736.0000	5632.0000	  0.0251	 -0.0063	     nan	  0.0000
768.0000	5632.0000	  0.0221	 -0.0032	     nan	  0.0000
800.0000	5632.0000	  0.0190	 -0.0003	     nan	  0.0000
832.0000	5632.0000	  0.0161	  0.0023	     nan	  0.0000
864.0000	5632.0000	  0.0134	  0.0045	     nan	  0.0000
896.0000	5632.0000	  0.0108	  0.0065	     nan	  0.0000
928.0000	5632.0000	  0.0085	  0.0079	     nan	  0.0000
960.0000	5632.0000	  0.0067	  0.0088	     nan	  0.0000
992.0000	5632.0000	  0.0061	  0.0090	     nan	  0.0000
1024.0000	5632.0000	  0.0066	  0.0087	     nan	  0.0000
1056.0000	5632.0000	  0.0074	  0.0082	     nan	  0.0000
1088.0000	5632.0000	  0.0090	  0.0072	     nan	  0.0000
1120.0000	5632.0000	  0.0110	  0.0062	     nan	  0.0000
1152.0000	5632.0000	  0.0124	  0.0055	     nan	  0.0000
1184.0000	5632.0000	  0.0132	  0.0048	     nan	  0.0000
1216.0000	5632.0000	  0.0130	  0.0040	     nan	  0.0000
1248.0000	5632.0000	  0.0132	  0.0017	     nan	  0.0000
1280.0000	5632.0000	  0.0126	 -0.0003	     nan	  0.0000
1312.0000	5632.0000	  0.0117	 -0.0019	     nan	  0.0000
1344.0000	5632.0000	  0.0134	 -0.0047	     nan	  0.0000
1376.0000	5632.0000	  0.0174	 -0.0084	     nan	  0.0000
1408.0000	5632.0000	  0.0137	 -0.0111	     nan	  0.0000
1440.0000	5632.0000	  0.0061	 -0.0107	     nan	  0.0000
1472.0000	5632.0000	  0.0094	 -0.0036	     nan	  0.0000
1504.0000	5632.0000	  0.0074	  0.0111	     nan	  0.0000
1536.0000	5632.0000	 -0.0125	  0.0129	     nan	  0.0000
1568.0000	5632.0000	 -0.0491	  0.0105	     nan	  0.0000
1600.0000	5632.0000	 -0.0419	  0.0138	     nan	  0.0000
1632.0000	5632.0000	 -0.0322	  0.0334	     nan	  0.0000
1664.0000	5632.0000	  0.0039	  0.0613	     nan	  0.0000
1696.0000	5632.0000	 -0.0780	  0.1409	     nan	  0.0000
1728.0000	5632.0000	 -0.0898	  0.1726	     nan	  1.0000
1760.0000	5632.0000	 -0.0648	  0.1381	     nan	  1.0000
1792.0000	5632.0000	 -0.0493	  0.0405	     nan	  0.0000
1824.0000	5632.0000	 -0.1057	  0.0029	     nan	  0.0000
1856.0000	5632.0000	 -0.1083	 -0.0066	     nan	  0.0000
1888.0000	5632.0000	  0.0030	  0.0154	     nan	  1.0000
1920.0000	5632.0000	  0.0894	  0.0418	     nan	  1.0000
1952.0000	5632.0000	  0.1552	  0.0893	     nan	  1.0000
1984.0000	5632.0000	  0.2333	  0.1773	     nan	  1.0000
2016.0000	5632.0000	  0.1006	  0.1295	     nan	  1.0000
2048.0000	5632.0000	 -0.0004	  0.0803	     nan	  0.0000
 32.0000	5600.0000	 -0.0559	  0.0269	     nan	  0.0000
 64.0000	5600.0000	 -0.0487	  0.0244	     nan	  0.0000
 96.0000	5600.0000	 -0.0371	  0.0209	     nan	  0.0000
128.0000	5600.0000	 -0.0257	  0.0172	     nan	  0.0000
160.0000	5600.0000	 -0.0133	  0.0128	     nan	  0.0000
192.0000	5600.0000	 -0.0024	  0.0089	     nan	  0.0000
224.0000	5600.0000	  0.0050	  0.0067	     nan	  0.0000
256.0000	5600.0000	  0.0103	  0.0051	     nan	  0.0000
288.0000	5600.0000	  0.0145	  0.0035	     nan	  0.0000
320.0000	5600.0000	  0.0164	  0.0021	     nan	  0.0000
352.0000	5600.0000	  0.0172	  0.0009	     nan	  0.0000
384.0000	5600.0000	  0.0181	 -0.0005	     nan	  0.0000
416.0000	5600.0000	  0.0192	 -0.0020	     nan	  0.0000
448.0000	5600.0000	  0.0205	 -0.0037	     nan	  0.0000
480.0000	5600.0000	  0.0221	 -0.0055	     nan	  0.0000
512.0000	5600.0000	  0.0237	 -0.0072	     nan	  0.0000
544.0000	5600.0000	  0.0255	 -0.0088	     nan	  0.0000
576.0000	5600.0000	  0.0271	 -0.0099	     nan	  0.0000
608.0000	5600.0000	  0.0281	 -0.0105	     nan	  0.0000
640.0000	5600.0000	  0.0287	 -0.0105	     nan	  0.0000
672.0000	5600.0000	  0.0288	 -0.0101	     nan	  0.0000
704.0000	5600.0000	  0.0283	 -0.0089	     nan	  0.0000
736.0000	5600.0000	  0.0272	 -0.0071	     nan	  0.0000
