# x	y	u	v	s2n	mask
 32.0000	5760.0000	  0.0182	  0.0051	     nan	  0.0000
 64.0000	5760.0000	  0.0199	  0.0032	     nan	  0.0000
 96.0000	5760.0000	  0.0230	 -0.0007	     nan	  0.0000
128.0000	5760.0000	  0.0265	 -0.0042	     nan	  0.0000
160.0000	5760.0000	  0.0321	 -0.0080	     nan	  0.0000
192.0000	5760.0000	  0.0403	 -0.0129	     nan	  0.0000
224.0000	5760.0000	  0.0450	 -0.0153	     nan	  0.0000
256.0000	5760.0000	  0.0489	 -0.0166	     nan	  0.0000
288.0000	5760.0000	  0.0548	 -0.0182	     nan	  0.0000
320.0000	5760.0000	  0.0549	 -0.0184	     nan	  0.0000
352.0000	5760.0000	  0.0496	 -0.0186	     nan	  0.0000
384.0000	5760.0000	  0.0382	 -0.0195	     nan	  0.0000
416.0000	5760.0000	  0.0305	 -0.0195	     nan	  0.0000
448.0000	5760.0000	  0.0260	 -0.0196	     nan	  0.0000
480.0000	5760.0000	  0.0222	 -0.0214	     nan	  0.0000
512.0000	5760.0000	  0.0181	 -0.0230	     nan	  0.0000
544.0000	5760.0000	  0.0138	 -0.0227	     nan	  0.0000
576.0000	5760.0000	  0.0086	 -0.0188	     nan	  0.0000
608.0000	5760.0000	  0.0044	 -0.0139	     nan	  0.0000
640.0000	5760.0000	  0.0019	 -0.0097	     nan	  0.0000
672.0000	5760.0000	  0.0013	 -0.0062	     nan	  0.0000
704.0000	5760.0000	  0.0015	 -0.0024	     nan	  0.0000
736.0000	5760.0000	  0.0023	  0.0012	     nan	  0.0000
768.0000	5760.0000	  0.0040	  0.0038	     nan	  0.0000
800.0000	5760.0000	  0.0072	  0.0046	     nan	  0.0000
832.0000	5760.0000	  0.0110	  0.0044	     nan	  0.0000
864.0000	5760.0000	  0.0150	  0.0037	     nan	  0.0000
896.0000	5760.0000	  0.0189	  0.0029	     nan	  0.0000
928.0000	5760.0000	  0.0228	  0.0020	     nan	  0.0000
960.0000	5760.0000	  0.0262	  0.0007	     nan	  0.0000
992.0000	5760.0000	  0.0286	 -0.0011	     nan	  0.0000
1024.0000	5760.0000	  0.0301	 -0.0032	     nan	  0.0000
1056.0000	5760.0000	  0.0309	 -0.0056	     nan	  0.0000
1088.0000	5760.0000	  0.0308	 -0.0082	     nan	  0.0000
1120.0000	5760.0000	  0.0293	 -0.0108	     nan	  0.0000
1152.0000	5760.0000	  0.0270	 -0.0135	     nan	  0.0000
1184.0000	5760.0000	  0.0249	 -0.0162	     nan	  0.0000
1216.0000	5760.0000	  0.0235	 -0.0187	     nan	  0.0000
1248.0000	5760.0000	  0.0227	 -0.0209	     nan	  0.0000
1280.0000	5760.0000	  0.0223	 -0.0223	     nan	  0.0000
1312.0000	5760.0000	  0.0224	 -0.0231	     nan	  0.0000
1344.0000	5760.0000	  0.0230	 -0.0234	     nan	  0.0000
1376.0000	5760.0000	  0.0236	 -0.0230	     nan	  0.0000
1408.0000	5760.0000	  0.0235	 -0.0216	     nan	  0.0000
1440.0000	5760.0000	  0.0225	 -0.0194	     nan	  0.0000
1472.0000	5760.0000	  0.0200	 -0.0161	     nan	  0.0000
1504.0000	5760.0000	  0.0154	 -0.0120	     nan	  0.0000
1536.0000	5760.0000	  0.0084	 -0.0070	     nan	  0.0000
1568.0000	5760.0000	  0.0035	 -0.0010	     nan	  0.0000
1600.0000	5760.0000	  0.0034	  0.0083	     nan	  0.0000
1632.0000	5760.0000	  0.0039	  0.0232	     nan	  0.0000
1664.0000	5760.0000	  0.0222	  0.0419	     nan	  0.0000
1696.0000	5760.0000	  0.0713	  0.0655	     nan	  0.0000
1728.0000	5760.0000	  0.0534	  0.0750	     nan	  0.0000
1760.0000	5760.0000	  0.0117	  0.0755	     nan	  0.0000
1792.0000	5760.0000	 -0.0196	  0.0645	     nan	  0.0000
1824.0000	5760.0000	 -0.0756	  0.0214	     nan	  0.0000
1856.0000	5760.0000	 -0.1516	  0.0065	     nan	  0.0000
1888.0000	5760.0000	 -0.1610	  0.0030	     nan	  0.0000
1920.0000	5760.0000	 -0.0641	  0.0143	     nan	  0.0000
1952.0000	5760.0000	  0.0047	  0.0495	     nan	  0.0000
1984.0000	5760.0000	 -0.0652	  0.0939	     nan	  0.0000
2016.0000	5760.0000	 -0.3867	  0.2058	     nan	  0.0000
2048.0000	5760.0000	 -0.8153	  0.4306	     nan	  1.0000
 32.0000	5728.0000	  0.0167	  0.0112	     nan	  0.0000
 64.0000	5728.0000	  0.0187	  0.0087	     nan	  0.0000
 96.0000	5728.0000	  0.0223	  0.0037	     nan	  0.0000
128.0000	5728.0000	  0.0258	 -0.0005	     nan	  0.0000
160.0000	5728.0000	  0.0326	 -0.0061	     nan	  0.0000
192.0000	5728.0000	  0.0463	 -0.0155	     nan	  0.0000
224.0000	5728.0000	  0.0511	 -0.0184	     nan	  0.0000
256.0000	5728.0000	  0.0523	 -0.0185	     nan	  0.0000
288.0000	5728.0000	  0.0542	 -0.0183	     nan	  0.0000
320.0000	5728.0000	  0.0543	 -0.0178	     nan	  0.0000
352.0000	5728.0000	  0.0517	 -0.0175	     nan	  0.0000
384.0000	5728.0000	  0.0454	 -0.0176	     nan	  0.0000
416.0000	5728.0000	  0.0393	 -0.0172	     nan	  0.0000
448.0000	5728.0000	  0.0344	 -0.0171	     nan	  0.0000
480.0000	5728.0000	  0.0295	 -0.0184	     nan	  0.0000
512.0000	5728.0000	  0.0242	 -0.0198	     nan	  0.0000
544.0000	5728.0000	  0.0189	 -0.0199	     nan	  0.0000
576.0000	5728.0000	  0.0131	 -0.0174	     nan	  0.0000
608.0000	5728.0000	  0.0084	 -0.0138	     nan	  0.0000
640.0000	5728.0000	  0.0054	 -0.0104	     nan	  0.0000
672.0000	5728.0000	  0.0041	 -0.0073	     nan	  0.0000
704.0000	5728.0000	  0.0038	 -0.0038	     nan	  0.0000
736.0000	5728.0000	  0.0041	 -0.0004	     nan	  0.0000
768.0000	5728.0000	  0.0055	  0.0023	     nan	  0.0000
800.0000	5728.0000	  0.0083	  0.0034	     nan	  0.0000
832.0000	5728.0000	  0.0117	  0.0035	     nan	  0.0000
864.0000	5728.0000	  0.0154	  0.0031	     nan	  0.0000
896.0000	5728.0000	  0.0191	  0.0026	     nan	  0.0000
928.0000	5728.0000	  0.0227	  0.0018	     nan	  0.0000
960.0000	5728.0000	  0.0260	  0.0006	     nan	  0.0000
992.0000	5728.0000	  0.0284	 -0.0011	     nan	  0.0000
1024.0000	5728.0000	  0.0301	 -0.0031	     nan	  0.0000
1056.0000	5728.0000	  0.0310	 -0.0055	     nan	  0.0000
1088.0000	5728.0000	  0.0312	 -0.0081	     nan	  0.0000
1120.0000	5728.0000	  0.0301	 -0.0108	     nan	  0.0000
1152.0000	5728.0000	  0.0281	 -0.0135	     nan	  0.0000
1184.0000	5728.0000	  0.0260	 -0.0161	     nan	  0.0000
1216.0000	5728.0000	  0.0243	 -0.0186	     nan	  0.0000
1248.0000	5728.0000	  0.0230	 -0.0205	     nan	  0.0000
1280.0000	5728.0000	  0.0223	 -0.0216	     nan	  0.0000
1312.0000	5728.0000	  0.0223	 -0.0220	     nan	  0.0000
1344.0000	5728.0000	  0.0230	 -0.0224	     nan	  0.0000
1376.0000	5728.0000	  0.0233	 -0.0220	     nan	  0.0000
1408.0000	5728.0000	  0.0231	 -0.0210	     nan	  0.0000
1440.0000	5728.0000	  0.0222	 -0.0194	     nan	  0.0000
1472.0000	5728.0000	  0.0192	 -0.0166	     nan	  0.0000
1504.0000	5728.0000	  0.0139	 -0.0134	     nan	  0.0000
1536.0000	5728.0000	  0.0057	 -0.0093	     nan	  0.0000
1568.0000	5728.0000	 -0.0064	 -0.0026	     nan	  0.0000
1600.0000	5728.0000	 -0.0168	  0.0069	     nan	  0.0000
1632.0000	5728.0000	 -0.0220	  0.0181	     nan	  0.0000
1664.0000	5728.0000	  0.0036	  0.0260	     nan	  0.0000
1696.0000	5728.0000	  0.0483	  0.0431	     nan	  0.0000
1728.0000	5728.0000	  0.0211	  0.0579	     nan	  0.0000
1760.0000	5728.0000	  0.0523	  0.0643	     nan	  0.0000
1792.0000	5728.0000	  0.1379	  0.0636	     nan	  0.0000
1824.0000	5728.0000	 -0.0821	  0.0168	     nan	  0.0000
1856.0000	5728.0000	 -0.4553	  0.0079	     nan	  0.0000
1888.0000	5728.0000	 -0.6557	  0.0548	     nan	  0.0000
1920.0000	5728.0000	 -0.3649	  0.1636	     nan	  0.0000
1952.0000	5728.0000	 -0.2143	  0.3293	     nan	  1.0000
1984.0000	5728.0000	 -0.1752	  0.4258	     nan	  1.0000
2016.0000	5728.0000	 -0.2111	  0.5628	     nan	  1.0000
2048.0000	5728.0000	 -0.2883	  0.7723	     nan	  1.0000
 32.0000	5696.0000	  0.0114	  0.0140	     nan	  0.0000
 64.0000	5696.0000	  0.0141	  0.0109	     nan	  0.0000
 96.0000	5696.0000	  0.0198	  0.0039	     nan	  0.0000
128.0000	5696.0000	  0.0221	 -0.0000	     nan	  0.0000
160.0000	5696.0000	  0.0255	 -0.0037	     nan	  0.0000
192.0000	5696.0000	  0.0340	 -0.0095	     nan	  0.0000
224.0000	5696.0000	  0.0387	 -0.0123	     nan	  0.0000
256.0000	5696.0000	  0.0409	 -0.0132	     nan	  0.0000
288.0000	5696.0000	  0.0432	 -0.0137	     nan	  0.0000
320.0000	5696.0000	  0.0448	 -0.0141	     nan	  0.0000
352.0000	5696.0000	  0.0449	 -0.0145	     nan	  0.0000
384.0000	5696.0000	  0.0425	 -0.0149	     nan	  0.0000
416.0000	5696.0000	  0.0387	 -0.0148	     nan	  0.0000
448.0000	5696.0000	  0.0347	 -0.0149	     nan	  0.0000
480.0000	5696.0000	  0.0302	 -0.0160	     nan	  0.0000
512.0000	5696.0000	  0.0253	 -0.0172	     nan	  0.0000
544.0000	5696.0000	  0.0201	 -0.0176	     nan	  0.0000
576.0000	5696.0000	  0.0146	 -0.0159	     nan	  0.0000
608.0000	5696.0000	  0.0101	 -0.0132	     nan	  0.0000
640.0000	5696.0000	  0.0071	 -0.0105	     nan	  0.0000
672.0000	5696.0000	  0.0055	 -0.0079	     nan	  0.0000
704.0000	5696.0000	  0.0050	 -0.0048	     nan	  0.0000
736.0000	5696.0000	  0.0052	 -0.0015	     nan	  0.0000
768.0000	5696.0000	  0.0063	  0.0012	     nan	  0.0000
800.0000	5696.0000	  0.0089	  0.0025	     nan	  0.0000
832.0000	5696.0000	  0.0122	  0.0029	     nan	  0.0000
864.0000	5696.0000	  0.0157	  0.0028	     nan	  0.0000
896.0000	5696.0000	  0.0191	  0.0024	     nan	  0.0000
928.0000	5696.0000	  0.0226	  0.0017	     nan	  0.0000
960.0000	5696.0000	  0.0258	  0.0006	     nan	  0.0000
992.0000	5696.0000	  0.0282	 -0.0011	     nan	  0.0000
1024.0000	5696.0000	  0.0299	 -0.0031	     nan	  0.0000
1056.0000	5696.0000	  0.0311	 -0.0056	     nan	  0.0000
1088.0000	5696.0000	  0.0316	 -0.0083	     nan	  0.0000
1120.0000	5696.0000	  0.0310	 -0.0113	     nan	  0.0000
1152.0000	5696.0000	  0.0295	 -0.0142	     nan	  0.0000
1184.0000	5696.0000	  0.0276	 -0.0170	     nan	  0.0000
1216.0000	5696.0000	  0.0254	 -0.0194	     nan	  0.0000
1248.0000	5696.0000	  0.0227	 -0.0210	     nan	  0.0000
1280.0000	5696.0000	  0.0216	 -0.0219	     nan	  0.0000
1312.0000	5696.0000	  0.0217	 -0.0217	     nan	  0.0000
1344.0000	5696.0000	  0.0220	 -0.0209	     nan	  0.0000
1376.0000	5696.0000	  0.0224	 -0.0199	     nan	  0.0000
1408.0000	5696.0000	  0.0229	 -0.0196	     nan	  0.0000
1440.0000	5696.0000	  0.0223	 -0.0206	     nan	  0.0000
1472.0000	5696.0000	  0.0172	 -0.0187	     nan	  0.0000
1504.0000	5696.0000	  0.0119	 -0.0157	     nan	  0.0000
1536.0000	5696.0000	  0.0065	 -0.0118	     nan	  0.0000
1568.0000	5696.0000	 -0.0084	 -0.0039	     nan	  0.0000
1600.0000	5696.0000	 -0.0309	  0.0028	     nan	  0.0000
1632.0000	5696.0000	 -0.0449	  0.0019	     nan	  0.0000
1664.0000	5696.0000	  0.0011	 -0.0190	     nan	  0.0000
1696.0000	5696.0000	  0.0431	 -0.0078	     nan	  0.0000
1728.0000	5696.0000	  0.0400	  0.0904	     nan	  1.0000
1760.0000	5696.0000	  0.2544	  0.1690	     nan	  0.0000
1792.0000	5696.0000	  0.6454	  0.2389	     nan	  0.0000
1824.0000	5696.0000	 -0.0341	  0.1421	     nan	  0.0000
1856.0000	5696.0000	 -1.0174	  0.1013	     nan	  0.0000
1888.0000	5696.0000	 -1.5595	  0.1650	     nan	  0.0000
1920.0000	5696.0000	 -0.7131	  0.3295	     nan	  1.0000
1952.0000	5696.0000	 -0.3218	  0.5034	     nan	  1.0000
1984.0000	5696.0000	 -0.1852	  0.6565	     nan	  1.0000
2016.0000	5696.0000	 -0.1034	  0.9871	     nan	  1.0000
2048.0000	5696.0000	 -0.0386	  1.5413	     nan	  0.0000
 32.0000	5664.0000	  0.0033	  0.0185	     nan	  0.0000
 64.0000	5664.0000	  0.0056	  0.0165	     nan	  0.0000
 96.0000	5664.0000	  0.0107	  0.0117	     nan	  0.0000
128.0000	5664.0000	  0.0133	  0.0081	     nan	  0.0000
160.0000	5664.0000	  0.0152	  0.0050	     nan	  0.0000
192.0000	5664.0000	  0.0203	  0.0006	     nan	  0.0000
224.0000	5664.0000	  0.0253	 -0.0030	     nan	  0.0000
256.0000	5664.0000	  0.0290	 -0.0055	     nan	  0.0000
288.0000	5664.0000	  0.0327	 -0.0077	     nan	  0.0000
320.0000	5664.0000	  0.0357	 -0.0095	     nan	  0.0000
352.0000	5664.0000	  0.0375	 -0.0108	     nan	  0.0000
384.0000	5664.0000	  0.0372	 -0.0120	     nan	  0.0000
416.0000	5664.0000	  0.0350	 -0.0124	     nan	  0.0000
448.0000	5664.0000	  0.0321	 -0.0128	     nan	  0.0000
480.0000	5664.0000	  0.0286	 -0.0139	     nan	  0.0000
512.0000	5664.0000	  0.0243	 -0.0151	     nan	  0.0000
544.0000	5664.0000	  0.0197	 -0.0157	     nan	  0.0000
576.0000	5664.0000	  0.0149	 -0.0147	     nan	  0.0000
608.0000	5664.0000	  0.0109	 -0.0128	     nan	  0.0000
640.0000	5664.0000	  0.0081	 -0.0108	     nan	  0.0000
672.0000	5664.0000	  0.0065	 -0.0087	     nan	  0.0000
704.0000	5664.0000	  0.0059	 -0.0059	     nan	  0.0000
736.0000	5664.0000	  0.0060	 -0.0029	     nan	  0.0000
768.0000	5664.0000	  0.0071	 -0.0002	     nan	  0.0000
800.0000	5664.0000	  0.0095	  0.0015	     nan	  0.0000
832.0000	5664.0000	  0.0126	  0.0022	     nan	  0.0000
864.0000	5664.0000	  0.0160	  0.0025	     nan	  0.0000
896.0000	5664.0000	  0.0193	  0.0023	     nan	  0.0000
928.0000	5664.0000	  0.0226	  0.0017	     nan	  0.0000
960.0000	5664.0000	  0.0256	  0.0006	     nan	  0.0000
992.0000	5664.0000	  0.0281	 -0.0012	     nan	  0.0000
1024.0000	5664.0000	  0.0301	 -0.0034	     nan	  0.0000
1056.0000	5664.0000	  0.0316	 -0.0060	     nan	  0.0000
1088.0000	5664.0000	  0.0327	 -0.0091	     nan	  0.0000
1120.0000	5664.0000	  0.0331	 -0.0125	     nan	  0.0000
1152.0000	5664.0000	  0.0325	 -0.0161	     nan	  0.0000
1184.0000	5664.0000	  0.0317	 -0.0192	     nan	  0.0000
1216.0000	5664.0000	  0.0292	 -0.0212	     nan	  0.0000
1248.0000	5664.0000	  0.0249	 -0.0221	     nan	  0.0000
1280.0000	5664.0000	  0.0224	 -0.0222	     nan	  0.0000
1312.0000	5664.0000	  0.0209	 -0.0204	     nan	  0.0000
1344.0000	5664.0000	  0.0196	 -0.0170	     nan	  0.0000
1376.0000	5664.0000	  0.0231	 -0.0138	     nan	  0.0000
1408.0000	5664.0000	  0.0272	 -0.0157	     nan	  0.0000
1440.0000	5664.0000	  0.0273	 -0.0255	     nan	  0.0000
1472.0000	5664.0000	  0.0148	 -0.0270	     nan	  0.0000
1504.0000	5664.0000	  0.0113	 -0.0251	     nan	  0.0000
1536.0000	5664.0000	  0.0165	 -0.0212	     nan	  0.0000
1568.0000	5664.0000	  0.0100	 -0.0102	     nan	  0.0000
1600.0000	5664.0000	 -0.0258	 -0.0094	     nan	  0.0000
1632.0000	5664.0000	 -0.0685	 -0.0192	     nan	  1.0000
1664.0000	5664.0000	 -0.0738	 -0.0357	     nan	  0.0000
1696.0000	5664.0000	 -0.0407	 -0.0048	     nan	  0.0000
1728.0000	5664.0000	  0.0205	  0.1538	     nan	  0.0000
1760.0000	5664.0000	  0.4919	  0.4846	     nan	  1.0000
1792.0000	5664.0000	  1.6619	  0.7847	     nan	  0.0000
1824.0000	5664.0000	  0.3992	  0.5457	     nan	  1.0000
1856.0000	5664.0000	 -0.4262	  0.4458	     nan	  1.0000
1888.0000	5664.0000	 -0.6937	  0.4558	     nan	  1.0000
1920.0000	5664.0000	 -0.3828	  0.5129	     nan	  1.0000
1952.0000	5664.0000	 -0.1792	  0.6487	     nan	  1.0000
1984.0000	5664.0000	 -0.0765	  0.9181	     nan	  1.0000
2016.0000	5664.0000	  0.0220	  1.7326	     nan	  1.0000
2048.0000	5664.0000	  0.1181	  3.5847	     nan	  0.0000
 32.0000	5632.0000	  0.0190	  0.0203	     nan	  0.0000
 64.0000	5632.0000	  0.0179	  0.0191	     nan	  0.0000
 96.0000	5632.0000	  0.0180	  0.0162	     nan	  0.0000
128.0000	5632.0000	  0.0172	  0.0135	     nan	  0.0000
160.0000	5632.0000	  0.0156	  0.0107	     nan	  0.0000
192.0000	5632.0000	  0.0168	  0.0067	     nan	  0.0000
224.0000	5632.0000	  0.0198	  0.0029	     nan	  0.0000
256.0000	5632.0000	  0.0230	 -0.0004	     nan	  0.0000
288.0000	5632.0000	  0.0266	 -0.0035	     nan	  0.0000
320.0000	5632.0000	  0.0296	 -0.0060	     nan	  0.0000
352.0000	5632.0000	  0.0319	 -0.0080	     nan	  0.0000
384.0000	5632.0000	  0.0325	 -0.0096	     nan	  0.0000
416.0000	5632.0000	  0.0314	 -0.0105	     nan	  0.0000
448.0000	5632.0000	  0.0293	 -0.0111	     nan	  0.0000
480.0000	5632.0000	  0.0265	 -0.0121	     nan	  0.0000
512.0000	5632.0000	  0.0230	 -0.0132	     nan	  0.0000
544.0000	5632.0000	  0.0191	 -0.0139	     nan	  0.0000
576.0000	5632.0000	  0.0152	 -0.0137	     nan	  0.0000
608.0000	5632.0000	  0.0120	 -0.0128	     nan	  0.0000
640.0000	5632.0000	  0.0097	 -0.0116	     nan	  0.0000
672.0000	5632.0000	  0.0085	 -0.0102	     nan	  0.0000
704.0000	5632.0000	  0.0081	 -0.0081	     nan	  0.0000
736.0000	5632.0000	  0.0085	 -0.0055	     nan	  0.0000
768.0000	5632.0000	  0.0098	 -0.0029	     nan	  0.0000
800.0000	5632.0000	  0.0122	 -0.0009	     nan	  0.0000
832.0000	5632.0000	  0.0152	  0.0004	     nan	  0.0000
864.0000	5632.0000	  0.0182	  0.0012	     nan	  0.0000
896.0000	5632.0000	  0.0213	  0.0015	     nan	  0.0000
928.0000	5632.0000	  0.0242	  0.0012	     nan	  0.0000
960.0000	5632.0000	  0.0268	  0.0002	     nan	  0.0000
992.0000	5632.0000	  0.0291	 -0.0016	     nan	  0.0000
1024.0000	5632.0000	  0.0310	 -0.0040	     nan	  0.0000
1056.0000	5632.0000	  0.0327	 -0.0067	     nan	  0.0000
1088.0000	5632.0000	  0.0340	 -0.0099	     nan	  0.0000
1120.0000	5632.0000	  0.0351	 -0.0138	     nan	  0.0000
1152.0000	5632.0000	  0.0353	 -0.0184	     nan	  0.0000
1184.0000	5632.0000	  0.0356	 -0.0225	     nan	  0.0000
1216.0000	5632.0000	  0.0333	 -0.0247	     nan	  0.0000
1248.0000	5632.0000	  0.0278	 -0.0249	     nan	  0.0000
1280.0000	5632.0000	  0.0233	 -0.0239	     nan	  0.0000
1312.0000	5632.0000	  0.0154	 -0.0198	     nan	  0.0000
1344.0000	5632.0000	  0.0088	 -0.0139	     nan	  0.0000
1376.0000	5632.0000	  0.0256	 -0.0108	     nan	  0.0000
1408.0000	5632.0000	  0.0423	 -0.0145	     nan	  0.0000
1440.0000	5632.0000	  0.0446	 -0.0383	     nan	  0.0000
1472.0000	5632.0000	  0.0128	 -0.0421	     nan	  0.0000
1504.0000	5632.0000	  0.0111	 -0.0409	     nan	  0.0000
1536.0000	5632.0000	  0.0060	 -0.0332	     nan	  1.0000
1568.0000	5632.0000	 -0.0152	 -0.0171	     nan	  0.0000
1600.0000	5632.0000	 -0.0530	 -0.0253	     nan	  0.0000
1632.0000	5632.0000	 -0.1177	 -0.0295	     nan	  0.0000
1664.0000	5632.0000	 -0.3080	  0.0007	     nan	  1.0000
1696.0000	5632.0000	 -0.3754	  0.1103	     nan	  1.0000
1728.0000	5632.0000	 -0.4371	  0.3832	     nan	  1.0000
1760.0000	5632.0000	 -0.3823	  0.8828	     nan	  1.0000
1792.0000	5632.0000	  0.0837	  1.0890	     nan	  1.0000
1824.0000	5632.0000	 -0.1209	  0.7866	     nan	  1.0000
1856.0000	5632.0000	 -0.2646	  0.6477	     nan	  1.0000
1888.0000	5632.0000	 -0.2202	  0.6330	     nan	  1.0000
1920.0000	5632.0000	 -0.1017	  0.6178	     nan	  1.0000
1952.0000	5632.0000	 -0.0201	  0.6662	     nan	  1.0000
1984.0000	5632.0000	  0.0511	  0.8722	     nan	  1.0000
2016.0000	5632.0000	  0.1241	  1.3124	     nan	  1.0000
2048.0000	5632.0000	  0.1706	  2.0835	     nan	  1.0000
 32.0000	5600.0000	  0.0125	  0.0134	     nan	  0.0000
 64.0000	5600.0000	  0.0110	  0.0133	     nan	  0.0000
 96.0000	5600.0000	  0.0104	  0.0123	     nan	  0.0000
128.0000	5600.0000	  0.0094	  0.0111	     nan	  0.0000
160.0000	5600.0000	  0.0081	  0.0097	     nan	  0.0000
192.0000	5600.0000	  0.0092	  0.0072	     nan	  0.0000
224.0000	5600.0000	  0.0122	  0.0042	     nan	  0.0000
256.0000	5600.0000	  0.0157	  0.0013	     nan	  0.0000
288.0000	5600.0000	  0.0198	 -0.0017	     nan	  0.0000
320.0000	5600.0000	  0.0233	 -0.0042	     nan	  0.0000
352.0000	5600.0000	  0.0262	 -0.0063	     nan	  0.0000
384.0000	5600.0000	  0.0278	 -0.0080	     nan	  0.0000
416.0000	5600.0000	  0.0276	 -0.0090	     nan	  0.0000
448.0000	5600.0000	  0.0265	 -0.0095	     nan	  0.0000
480.0000	5600.0000	  0.0246	 -0.0102	     nan	  0.0000
512.0000	5600.0000	  0.0218	 -0.0108	     nan	  0.0000
544.0000	5600.0000	  0.0185	 -0.0113	     nan	  0.0000
576.0000	5600.0000	  0.0152	 -0.0113	     nan	  0.0000
608.0000	5600.0000	  0.0124	 -0.0108	     nan	  0.0000
640.0000	5600.0000	  0.0106	 -0.0102	     nan	  0.0000
672.0000	5600.0000	  0.0097	 -0.0093	     nan	  0.0000
704.0000	5600.0000	  0.0097	 -0.0079	     nan	  0.0000
