# x	y	u	v	s2n	mask
1760.0000	5792.0000	 -0.0016	 -0.0114	     nan	  0.0000
1792.0000	5792.0000	 -0.0021	 -0.0146	     nan	  0.0000
1824.0000	5792.0000	 -0.0001	 -0.0195	     nan	  0.0000
1856.0000	5792.0000	  0.0063	 -0.0210	     nan	  0.0000
1888.0000	5792.0000	  0.0157	 -0.0309	     nan	  0.0000
1920.0000	5792.0000	  0.0348	 -0.0353	     nan	  0.0000
1952.0000	5792.0000	  0.0295	 -0.0232	     nan	  0.0000
1984.0000	5792.0000	  0.0282	 -0.0088	     nan	  0.0000
2016.0000	5792.0000	  0.0472	  0.0139	     nan	  0.0000
2048.0000	5792.0000	  0.0993	  0.0443	     nan	  0.0000
 32.0000	5760.0000	 -0.0250	  0.0075	     nan	  0.0000
 64.0000	5760.0000	 -0.0219	  0.0070	     nan	  0.0000
 96.0000	5760.0000	 -0.0165	  0.0060	     nan	  0.0000
128.0000	5760.0000	 -0.0119	  0.0050	     nan	  0.0000
160.0000	5760.0000	 -0.0078	  0.0048	     nan	  0.0000
192.0000	5760.0000	 -0.0057	  0.0067	     nan	  0.0000
224.0000	5760.0000	 -0.0085	  0.0104	     nan	  0.0000
256.0000	5760.0000	 -0.0181	  0.0189	     nan	  0.0000
288.0000	5760.0000	 -0.0386	  0.0361	     nan	  0.0000
320.0000	5760.0000	 -0.0464	  0.0418	     nan	  0.0000
352.0000	5760.0000	 -0.0447	  0.0411	     nan	  0.0000
384.0000	5760.0000	 -0.0347	  0.0374	     nan	  0.0000
416.0000	5760.0000	 -0.0282	  0.0341	     nan	  0.0000
448.0000	5760.0000	 -0.0265	  0.0319	     nan	  0.0000
480.0000	5760.0000	 -0.0293	  0.0305	     nan	  0.0000
512.0000	5760.0000	 -0.0308	  0.0284	     nan	  0.0000
544.0000	5760.0000	 -0.0298	  0.0257	     nan	  0.0000
576.0000	5760.0000	 -0.0259	  0.0216	     nan	  0.0000
608.0000	5760.0000	 -0.0222	  0.0173	     nan	  0.0000
640.0000	5760.0000	 -0.0196	  0.0135	     nan	  0.0000
672.0000	5760.0000	 -0.0183	  0.0102	     nan	  0.0000
704.0000	5760.0000	 -0.0159	  0.0068	     nan	  0.0000
736.0000	5760.0000	 -0.0130	  0.0036	     nan	  0.0000
768.0000	5760.0000	 -0.0101	  0.0007	     nan	  0.0000
800.0000	5760.0000	 -0.0084	 -0.0013	     nan	  0.0000
832.0000	5760.0000	 -0.0075	 -0.0026	     nan	  0.0000
864.0000	5760.0000	 -0.0067	 -0.0035	     nan	  0.0000
896.0000	5760.0000	 -0.0046	 -0.0044	     nan	  0.0000
928.0000	5760.0000	 -0.0021	 -0.0051	     nan	  0.0000
960.0000	5760.0000	  0.0001	 -0.0055	     nan	  0.0000
992.0000	5760.0000	  0.0014	 -0.0054	     nan	  0.0000
1024.0000	5760.0000	  0.0023	 -0.0048	     nan	  0.0000
1056.0000	5760.0000	  0.0030	 -0.0042	     nan	  0.0000
1088.0000	5760.0000	  0.0037	 -0.0036	     nan	  0.0000
1120.0000	5760.0000	  0.0042	 -0.0029	     nan	  0.0000
1152.0000	5760.0000	  0.0043	 -0.0021	     nan	  0.0000
1184.0000	5760.0000	  0.0040	 -0.0012	     nan	  0.0000
1216.0000	5760.0000	  0.0034	 -0.0001	     nan	  0.0000
1248.0000	5760.0000	  0.0024	  0.0012	     nan	  0.0000
1280.0000	5760.0000	  0.0011	  0.0026	     nan	  0.0000
1312.0000	5760.0000	 -0.0007	  0.0042	     nan	  0.0000
1344.0000	5760.0000	 -0.0028	  0.0058	     nan	  0.0000
1376.0000	5760.0000	 -0.0048	  0.0073	     nan	  0.0000
1408.0000	5760.0000	 -0.0066	  0.0086	     nan	  0.0000
1440.0000	5760.0000	 -0.0079	  0.0095	     nan	  0.0000
1472.0000	5760.0000	 -0.0073	  0.0097	     nan	  0.0000
1504.0000	5760.0000	 -0.0060	  0.0090	     nan	  0.0000
1536.0000	5760.0000	 -0.0038	  0.0075	     nan	  0.0000
1568.0000	5760.0000	  0.0001	  0.0048	     nan	  0.0000
1600.0000	5760.0000	  0.0035	  0.0015	     nan	  0.0000
1632.0000	5760.0000	  0.0055	 -0.0015	     nan	  0.0000
1664.0000	5760.0000	  0.0061	 -0.0038	     nan	  0.0000
1696.0000	5760.0000	  0.0036	 -0.0067	     nan	  0.0000
1728.0000	5760.0000	 -0.0013	 -0.0100	     nan	  0.0000
1760.0000	5760.0000	 -0.0085	 -0.0081	     nan	  0.0000
1792.0000	5760.0000	 -0.0087	 -0.0103	     nan	  0.0000
1824.0000	5760.0000	  0.0016	 -0.0226	     nan	  0.0000
1856.0000	5760.0000	  0.0141	 -0.0265	     nan	  0.0000
1888.0000	5760.0000	  0.0110	 -0.0298	     nan	  0.0000
1920.0000	5760.0000	  0.0061	 -0.0219	     nan	  0.0000
1952.0000	5760.0000	  0.0025	  0.0064	     nan	  0.0000
1984.0000	5760.0000	  0.0130	  0.0186	     nan	  0.0000
2016.0000	5760.0000	  0.0426	  0.0305	     nan	  0.0000
2048.0000	5760.0000	  0.1093	  0.0620	     nan	  0.0000
 32.0000	5728.0000	 -0.0311	  0.0065	     nan	  0.0000
 64.0000	5728.0000	 -0.0269	  0.0063	     nan	  0.0000
 96.0000	5728.0000	 -0.0190	  0.0062	     nan	  0.0000
128.0000	5728.0000	 -0.0133	  0.0054	     nan	  0.0000
160.0000	5728.0000	 -0.0072	  0.0042	     nan	  0.0000
192.0000	5728.0000	  0.0014	  0.0030	     nan	  0.0000
224.0000	5728.0000	  0.0029	  0.0038	     nan	  0.0000
256.0000	5728.0000	 -0.0029	  0.0087	     nan	  0.0000
288.0000	5728.0000	 -0.0182	  0.0205	     nan	  0.0000
320.0000	5728.0000	 -0.0278	  0.0269	     nan	  0.0000
352.0000	5728.0000	 -0.0309	  0.0288	     nan	  0.0000
384.0000	5728.0000	 -0.0289	  0.0286	     nan	  0.0000
416.0000	5728.0000	 -0.0276	  0.0285	     nan	  0.0000
448.0000	5728.0000	 -0.0282	  0.0286	     nan	  0.0000
480.0000	5728.0000	 -0.0304	  0.0285	     nan	  0.0000
512.0000	5728.0000	 -0.0310	  0.0270	     nan	  0.0000
544.0000	5728.0000	 -0.0297	  0.0247	     nan	  0.0000
576.0000	5728.0000	 -0.0262	  0.0213	     nan	  0.0000
608.0000	5728.0000	 -0.0230	  0.0176	     nan	  0.0000
640.0000	5728.0000	 -0.0206	  0.0142	     nan	  0.0000
672.0000	5728.0000	 -0.0191	  0.0110	     nan	  0.0000
704.0000	5728.0000	 -0.0166	  0.0078	     nan	  0.0000
736.0000	5728.0000	 -0.0137	  0.0046	     nan	  0.0000
768.0000	5728.0000	 -0.0107	  0.0017	     nan	  0.0000
800.0000	5728.0000	 -0.0089	 -0.0004	     nan	  0.0000
832.0000	5728.0000	 -0.0078	 -0.0019	     nan	  0.0000
864.0000	5728.0000	 -0.0068	 -0.0030	     nan	  0.0000
896.0000	5728.0000	 -0.0047	 -0.0039	     nan	  0.0000
928.0000	5728.0000	 -0.0024	 -0.0047	     nan	  0.0000
960.0000	5728.0000	 -0.0003	 -0.0051	     nan	  0.0000
992.0000	5728.0000	  0.0010	 -0.0050	     nan	  0.0000
1024.0000	5728.0000	  0.0018	 -0.0046	     nan	  0.0000
1056.0000	5728.0000	  0.0024	 -0.0039	     nan	  0.0000
1088.0000	5728.0000	  0.0030	 -0.0034	     nan	  0.0000
1120.0000	5728.0000	  0.0035	 -0.0028	     nan	  0.0000
1152.0000	5728.0000	  0.0036	 -0.0020	     nan	  0.0000
1184.0000	5728.0000	  0.0034	 -0.0011	     nan	  0.0000
1216.0000	5728.0000	  0.0029	 -0.0000	     nan	  0.0000
1248.0000	5728.0000	  0.0022	  0.0011	     nan	  0.0000
1280.0000	5728.0000	  0.0010	  0.0025	     nan	  0.0000
1312.0000	5728.0000	 -0.0006	  0.0041	     nan	  0.0000
1344.0000	5728.0000	 -0.0025	  0.0057	     nan	  0.0000
1376.0000	5728.0000	 -0.0046	  0.0071	     nan	  0.0000
1408.0000	5728.0000	 -0.0069	  0.0083	     nan	  0.0000
1440.0000	5728.0000	 -0.0086	  0.0092	     nan	  0.0000
1472.0000	5728.0000	 -0.0084	  0.0095	     nan	  0.0000
1504.0000	5728.0000	 -0.0078	  0.0091	     nan	  0.0000
1536.0000	5728.0000	 -0.0059	  0.0085	     nan	  0.0000
1568.0000	5728.0000	 -0.0005	  0.0059	     nan	  0.0000
1600.0000	5728.0000	  0.0037	  0.0024	     nan	  0.0000
1632.0000	5728.0000	  0.0080	 -0.0009	     nan	  0.0000
1664.0000	5728.0000	  0.0133	 -0.0057	     nan	  0.0000
1696.0000	5728.0000	  0.0102	 -0.0104	     nan	  0.0000
1728.0000	5728.0000	 -0.0042	 -0.0123	     nan	  0.0000
1760.0000	5728.0000	 -0.0264	  0.0006	     nan	  0.0000
1792.0000	5728.0000	 -0.0259	  0.0028	     nan	  0.0000
1824.0000	5728.0000	  0.0001	 -0.0157	     nan	  0.0000
1856.0000	5728.0000	  0.0171	 -0.0275	     nan	  0.0000
1888.0000	5728.0000	  0.0029	 -0.0251	     nan	  0.0000
1920.0000	5728.0000	 -0.0316	  0.0137	     nan	  0.0000
1952.0000	5728.0000	 -0.0336	  0.0804	     nan	  0.0000
1984.0000	5728.0000	 -0.0029	  0.0695	     nan	  0.0000
2016.0000	5728.0000	  0.0274	  0.0239	     nan	  0.0000
2048.0000	5728.0000	  0.0774	  0.0150	     nan	  0.0000
 32.0000	5696.0000	 -0.0397	  0.0057	     nan	  0.0000
 64.0000	5696.0000	 -0.0333	  0.0059	     nan	  0.0000
 96.0000	5696.0000	 -0.0194	  0.0072	     nan	  0.0000
128.0000	5696.0000	 -0.0128	  0.0067	     nan	  0.0000
160.0000	5696.0000	 -0.0085	  0.0054	     nan	  0.0000
192.0000	5696.0000	 -0.0027	  0.0035	     nan	  0.0000
224.0000	5696.0000	  0.0005	  0.0026	     nan	  0.0000
256.0000	5696.0000	 -0.0007	  0.0042	     nan	  0.0000
288.0000	5696.0000	 -0.0083	  0.0104	     nan	  0.0000
320.0000	5696.0000	 -0.0152	  0.0152	     nan	  0.0000
352.0000	5696.0000	 -0.0193	  0.0181	     nan	  0.0000
384.0000	5696.0000	 -0.0209	  0.0200	     nan	  0.0000
416.0000	5696.0000	 -0.0226	  0.0219	     nan	  0.0000
448.0000	5696.0000	 -0.0248	  0.0236	     nan	  0.0000
480.0000	5696.0000	 -0.0277	  0.0247	     nan	  0.0000
512.0000	5696.0000	 -0.0288	  0.0242	     nan	  0.0000
544.0000	5696.0000	 -0.0282	  0.0227	     nan	  0.0000
576.0000	5696.0000	 -0.0257	  0.0201	     nan	  0.0000
608.0000	5696.0000	 -0.0232	  0.0171	     nan	  0.0000
640.0000	5696.0000	 -0.0211	  0.0142	     nan	  0.0000
672.0000	5696.0000	 -0.0195	  0.0114	     nan	  0.0000
704.0000	5696.0000	 -0.0170	  0.0083	     nan	  0.0000
736.0000	5696.0000	 -0.0140	  0.0053	     nan	  0.0000
768.0000	5696.0000	 -0.0111	  0.0024	     nan	  0.0000
800.0000	5696.0000	 -0.0090	  0.0003	     nan	  0.0000
832.0000	5696.0000	 -0.0078	 -0.0013	     nan	  0.0000
864.0000	5696.0000	 -0.0066	 -0.0024	     nan	  0.0000
896.0000	5696.0000	 -0.0047	 -0.0034	     nan	  0.0000
928.0000	5696.0000	 -0.0027	 -0.0042	     nan	  0.0000
960.0000	5696.0000	 -0.0008	 -0.0046	     nan	  0.0000
992.0000	5696.0000	  0.0003	 -0.0046	     nan	  0.0000
1024.0000	5696.0000	  0.0010	 -0.0041	     nan	  0.0000
1056.0000	5696.0000	  0.0016	 -0.0035	     nan	  0.0000
1088.0000	5696.0000	  0.0021	 -0.0030	     nan	  0.0000
1120.0000	5696.0000	  0.0025	 -0.0024	     nan	  0.0000
1152.0000	5696.0000	  0.0027	 -0.0017	     nan	  0.0000
1184.0000	5696.0000	  0.0026	 -0.0009	     nan	  0.0000
1216.0000	5696.0000	  0.0024	  0.0000	     nan	  0.0000
1248.0000	5696.0000	  0.0020	  0.0011	     nan	  0.0000
1280.0000	5696.0000	  0.0012	  0.0025	     nan	  0.0000
1312.0000	5696.0000	 -0.0001	  0.0042	     nan	  0.0000
1344.0000	5696.0000	 -0.0017	  0.0060	     nan	  0.0000
1376.0000	5696.0000	 -0.0037	  0.0076	     nan	  0.0000
1408.0000	5696.0000	 -0.0062	  0.0089	     nan	  0.0000
1440.0000	5696.0000	 -0.0083	  0.0096	     nan	  0.0000
1472.0000	5696.0000	 -0.0098	  0.0105	     nan	  0.0000
1504.0000	5696.0000	 -0.0119	  0.0115	     nan	  0.0000
1536.0000	5696.0000	 -0.0115	  0.0134	     nan	  0.0000
1568.0000	5696.0000	 -0.0004	  0.0103	     nan	  0.0000
1600.0000	5696.0000	  0.0039	  0.0051	     nan	  0.0000
1632.0000	5696.0000	  0.0114	  0.0003	     nan	  0.0000
1664.0000	5696.0000	  0.0268	 -0.0118	     nan	  0.0000
1696.0000	5696.0000	  0.0255	 -0.0190	     nan	  0.0000
1728.0000	5696.0000	 -0.0010	 -0.0107	     nan	  0.0000
1760.0000	5696.0000	 -0.0253	  0.0071	     nan	  0.0000
1792.0000	5696.0000	 -0.0256	 -0.0016	     nan	  0.0000
1824.0000	5696.0000	  0.0012	 -0.0250	     nan	  0.0000
1856.0000	5696.0000	  0.0168	 -0.0239	     nan	  1.0000
1888.0000	5696.0000	  0.0070	 -0.0154	     nan	  0.0000
1920.0000	5696.0000	 -0.0348	  0.0194	     nan	  0.0000
1952.0000	5696.0000	 -0.0147	  0.0696	     nan	  0.0000
1984.0000	5696.0000	  0.0010	  0.0871	     nan	  0.0000
2016.0000	5696.0000	  0.0151	  0.0373	     nan	  1.0000
2048.0000	5696.0000	  0.0394	 -0.0112	     nan	  0.0000
 32.0000	5664.0000	 -0.0458	  0.0074	     nan	  0.0000
 64.0000	5664.0000	 -0.0411	  0.0068	     nan	  0.0000
 96.0000	5664.0000	 -0.0309	  0.0068	     nan	  0.0000
128.0000	5664.0000	 -0.0247	  0.0062	     nan	  0.0000
160.0000	5664.0000	 -0.0207	  0.0052	     nan	  0.0000
192.0000	5664.0000	 -0.0155	  0.0037	     nan	  0.0000
224.0000	5664.0000	 -0.0102	  0.0024	     nan	  0.0000
256.0000	5664.0000	 -0.0074	  0.0027	     nan	  0.0000
288.0000	5664.0000	 -0.0092	  0.0061	     nan	  0.0000
320.0000	5664.0000	 -0.0125	  0.0096	     nan	  0.0000
352.0000	5664.0000	 -0.0154	  0.0124	     nan	  0.0000
384.0000	5664.0000	 -0.0173	  0.0150	     nan	  0.0000
416.0000	5664.0000	 -0.0194	  0.0174	     nan	  0.0000
448.0000	5664.0000	 -0.0220	  0.0197	     nan	  0.0000
480.0000	5664.0000	 -0.0251	  0.0214	     nan	  0.0000
512.0000	5664.0000	 -0.0267	  0.0215	     nan	  0.0000
544.0000	5664.0000	 -0.0266	  0.0206	     nan	  0.0000
576.0000	5664.0000	 -0.0251	  0.0188	     nan	  0.0000
608.0000	5664.0000	 -0.0234	  0.0166	     nan	  0.0000
640.0000	5664.0000	 -0.0217	  0.0142	     nan	  0.0000
672.0000	5664.0000	 -0.0201	  0.0118	     nan	  0.0000
704.0000	5664.0000	 -0.0175	  0.0090	     nan	  0.0000
736.0000	5664.0000	 -0.0144	  0.0062	     nan	  0.0000
768.0000	5664.0000	 -0.0113	  0.0034	     nan	  0.0000
800.0000	5664.0000	 -0.0091	  0.0012	     nan	  0.0000
832.0000	5664.0000	 -0.0075	 -0.0005	     nan	  0.0000
864.0000	5664.0000	 -0.0062	 -0.0017	     nan	  0.0000
896.0000	5664.0000	 -0.0045	 -0.0028	     nan	  0.0000
928.0000	5664.0000	 -0.0028	 -0.0036	     nan	  0.0000
960.0000	5664.0000	 -0.0014	 -0.0040	     nan	  0.0000
992.0000	5664.0000	 -0.0004	 -0.0039	     nan	  0.0000
1024.0000	5664.0000	  0.0001	 -0.0035	     nan	  0.0000
1056.0000	5664.0000	  0.0006	 -0.0030	     nan	  0.0000
1088.0000	5664.0000	  0.0010	 -0.0024	     nan	  0.0000
1120.0000	5664.0000	  0.0012	 -0.0018	     nan	  0.0000
1152.0000	5664.0000	  0.0014	 -0.0012	     nan	  0.0000
1184.0000	5664.0000	  0.0014	 -0.0007	     nan	  0.0000
1216.0000	5664.0000	  0.0016	 -0.0000	     nan	  0.0000
1248.0000	5664.0000	  0.0017	  0.0009	     nan	  0.0000
1280.0000	5664.0000	  0.0011	  0.0023	     nan	  0.0000
1312.0000	5664.0000	  0.0004	  0.0042	     nan	  0.0000
1344.0000	5664.0000	 -0.0003	  0.0058	     nan	  0.0000
1376.0000	5664.0000	 -0.0023	  0.0073	     nan	  0.0000
1408.0000	5664.0000	 -0.0049	  0.0084	     nan	  0.0000
1440.0000	5664.0000	 -0.0080	  0.0086	     nan	  0.0000
1472.0000	5664.0000	 -0.0136	  0.0109	     nan	  0.0000
1504.0000	5664.0000	 -0.0228	  0.0147	     nan	  0.0000
1536.0000	5664.0000	 -0.0271	  0.0225	     nan	  0.0000
1568.0000	5664.0000	 -0.0004	  0.0171	     nan	  0.0000
1600.0000	5664.0000	  0.0026	  0.0073	     nan	  0.0000
1632.0000	5664.0000	  0.0125	 -0.0026	     nan	  0.0000
1664.0000	5664.0000	  0.0349	 -0.0195	     nan	  0.0000
1696.0000	5664.0000	  0.0402	 -0.0294	     nan	  0.0000
1728.0000	5664.0000	  0.0180	 -0.0118	     nan	  0.0000
1760.0000	5664.0000	 -0.0007	  0.0251	     nan	  0.0000
1792.0000	5664.0000	 -0.0083	  0.0123	     nan	  0.0000
1824.0000	5664.0000	  0.0078	 -0.0187	     nan	  0.0000
1856.0000	5664.0000	  0.0302	 -0.0176	     nan	  1.0000
1888.0000	5664.0000	  0.0216	  0.0011	     nan	  0.0000
1920.0000	5664.0000	 -0.0099	  0.0088	     nan	  0.0000
1952.0000	5664.0000	  0.0149	  0.0249	     nan	  0.0000
1984.0000	5664.0000	  0.0187	  0.0657	     nan	  0.0000
2016.0000	5664.0000	  0.0013	  0.0620	     nan	  0.0000
2048.0000	5664.0000	  0.0063	  0.0260	     nan	  0.0000
 32.0000	5632.0000	 -0.0393	  0.0033	     nan	  0.0000
 64.0000	5632.0000	 -0.0378	  0.0029	     nan	  0.0000
 96.0000	5632.0000	 -0.0333	  0.0030	     nan	  0.0000
128.0000	5632.0000	 -0.0298	  0.0029	     nan	  0.0000
160.0000	5632.0000	 -0.0271	  0.0026	     nan	  0.0000
192.0000	5632.0000	 -0.0229	  0.0020	     nan	  0.0000
224.0000	5632.0000	 -0.0173	  0.0012	     nan	  0.0000
256.0000	5632.0000	 -0.0130	  0.0014	     nan	  0.0000
288.0000	5632.0000	 -0.0121	  0.0039	     nan	  0.0000
320.0000	5632.0000	 -0.0133	  0.0068	     nan	  0.0000
352.0000	5632.0000	 -0.0150	  0.0094	     nan	  0.0000
384.0000	5632.0000	 -0.0162	  0.0120	     nan	  0.0000
416.0000	5632.0000	 -0.0180	  0.0146	     nan	  0.0000
448.0000	5632.0000	 -0.0204	  0.0170	     nan	  0.0000
480.0000	5632.0000	 -0.0233	  0.0188	     nan	  0.0000
512.0000	5632.0000	 -0.0248	  0.0193	     nan	  0.0000
544.0000	5632.0000	 -0.0252	  0.0189	     nan	  0.0000
576.0000	5632.0000	 -0.0246	  0.0178	     nan	  0.0000
608.0000	5632.0000	 -0.0239	  0.0163	     nan	  0.0000
640.0000	5632.0000	 -0.0230	  0.0146	     nan	  0.0000
672.0000	5632.0000	 -0.0218	  0.0126	     nan	  0.0000
704.0000	5632.0000	 -0.0195	  0.0102	     nan	  0.0000
736.0000	5632.0000	 -0.0167	  0.0077	     nan	  0.0000
768.0000	5632.0000	 -0.0137	  0.0051	     nan	  0.0000
800.0000	5632.0000	 -0.0111	  0.0028	     nan	  0.0000
832.0000	5632.0000	 -0.0091	  0.0009	     nan	  0.0000
864.0000	5632.0000	 -0.0072	 -0.0007	     nan	  0.0000
896.0000	5632.0000	 -0.0053	 -0.0019	     nan	  0.0000
928.0000	5632.0000	 -0.0036	 -0.0028	     nan	  0.0000
960.0000	5632.0000	 -0.0023	 -0.0032	     nan	  0.0000
992.0000	5632.0000	 -0.0013	 -0.0032	     nan	  0.0000
1024.0000	5632.0000	 -0.0007	 -0.0029	     nan	  0.0000
1056.0000	5632.0000	 -0.0001	 -0.0025	     nan	  0.0000
1088.0000	5632.0000	  0.0002	 -0.0019	     nan	  0.0000
1120.0000	5632.0000	  0.0000	 -0.0012	     nan	  0.0000
1152.0000	5632.0000	 -0.0000	 -0.0008	     nan	  0.0000
1184.0000	5632.0000	 -0.0001	 -0.0005	     nan	  0.0000
1216.0000	5632.0000	  0.0004	 -0.0001	     nan	  0.0000
1248.0000	5632.0000	  0.0010	  0.0005	     nan	  0.0000
1280.0000	5632.0000	  0.0011	  0.0014	     nan	  0.0000
1312.0000	5632.0000	  0.0021	  0.0025	     nan	  0.0000
1344.0000	5632.0000	  0.0032	  0.0033	     nan	  0.0000
1376.0000	5632.0000	  0.0010	  0.0056	     nan	  0.0000
1408.0000	5632.0000	 -0.0030	  0.0097	     nan	  0.0000
1440.0000	5632.0000	 -0.0075	  0.0104	     nan	  0.0000
1472.0000	5632.0000	 -0.0190	  0.0138	     nan	  0.0000
1504.0000	5632.0000	 -0.0358	  0.0149	     nan	  0.0000
1536.0000	5632.0000	 -0.0308	  0.0130	     nan	  0.0000
1568.0000	5632.0000	 -0.0021	  0.0034	     nan	  0.0000
1600.0000	5632.0000	  0.0121	 -0.0092	     nan	  0.0000
1632.0000	5632.0000	  0.0270	 -0.0129	     nan	  0.0000
1664.0000	5632.0000	  0.0419	 -0.0183	     nan	  0.0000
1696.0000	5632.0000	  0.0492	 -0.0224	     nan	  0.0000
1728.0000	5632.0000	  0.0360	 -0.0103	     nan	  0.0000
1760.0000	5632.0000	  0.0235	  0.0091	     nan	  0.0000
1792.0000	5632.0000	  0.0053	  0.0025	     nan	  0.0000
1824.0000	5632.0000	  0.0206	 -0.0204	     nan	  0.0000
1856.0000	5632.0000	  0.0637	 -0.0258	     nan	  0.0000
1888.0000	5632.0000	  0.0451	 -0.0083	     nan	  0.0000
1920.0000	5632.0000	  0.0287	 -0.0179	     nan	  0.0000
1952.0000	5632.0000	  0.0440	 -0.0140	     nan	  0.0000
1984.0000	5632.0000	  0.0414	  0.0209	     nan	  0.0000
2016.0000	5632.0000	  0.0071	  0.0445	     nan	  1.0000
2048.0000	5632.0000	 -0.0225	  0.0633	     nan	  0.0000
 32.0000	5600.0000	 -0.0777	 -0.0075	     nan	  0.0000
 64.0000	5600.0000	 -0.0737	 -0.0070	     nan	  0.0000
 96.0000	5600.0000	 -0.0661	 -0.0058	     nan	  0.0000
128.0000	5600.0000	 -0.0585	 -0.0046	     nan	  0.0000
160.0000	5600.0000	 -0.0502	 -0.0033	     nan	  0.0000
192.0000	5600.0000	 -0.0408	 -0.0023	     nan	  0.0000
224.0000	5600.0000	 -0.0312	 -0.0019	     nan	  0.0000
256.0000	5600.0000	 -0.0232	 -0.0010	     nan	  0.0000
288.0000	5600.0000	 -0.0187	  0.0016	     nan	  0.0000
320.0000	5600.0000	 -0.0172	  0.0044	     nan	  0.0000
352.0000	5600.0000	 -0.0169	  0.0071	     nan	  0.0000
384.0000	5600.0000	 -0.0169	  0.0096	     nan	  0.0000
416.0000	5600.0000	 -0.0179	  0.0122	     nan	  0.0000
448.0000	5600.0000	 -0.0197	  0.0145	     nan	  0.0000
480.0000	5600.0000	 -0.0218	  0.0164	     nan	  0.0000
512.0000	5600.0000	 -0.0231	  0.0169	     nan	  0.0000
544.0000	5600.0000	 -0.0234	  0.0168	     nan	  0.0000
576.0000	5600.0000	 -0.0231	  0.0161	     nan	  0.0000
608.0000	5600.0000	 -0.0228	  0.0150	     nan	  0.0000
640.0000	5600.0000	 -0.0223	  0.0136	     nan	  0.0000
